codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
89010027,Passion Fruit with seeds Maracuya 22 lb,"¡Descubre el sabor auténtico de la maracuyá con nuestro Passion Fruit with seeds de 22 lb! Este producto, ideal para un refrescante jugo o postres exquisitos, atraerá a tus clientes por su frescura y versatilidad. Presentado en un formato de 22 lb, es perfecto para abastecer tu kiosco o almacén. Además, su atractivo sabor y tendencia saludable garantizan una alta rotación, impulsando las compras por impulso y ofreciendo un excelente margen de ganancia. ¡No dejes pasar esta oportunidad!","Pulpa de maracuyá con semillas, presentada en un empaque de 22 lb, ideal para la elaboración de jugos, cócteles y postres. Producto de alta calidad, sin aditivos ni conservantes.",maracuyá|fruta de la pasión,ACTUALIZAR
89090064,Onion Diced Frozen 20 lb,"Descubre la versatilidad de las Cebollas Dicenadas Congeladas de 20 lb, el complemento perfecto para realzar tus platillos. Este formato de 20 libras es ideal para negocios que buscan ahorro y frescura en la cocina. Con su fácil manejo y lista para usar, tus clientes disfrutarán de un sabor auténtico sin el trabajo de pelar y picar. Aumenta la rotación de tu mostrador, impulsando compras por impulso y asegurando un margen atractivo. ¡No dejes pasar esta oportunidad de maximizar tus ganancias!","Cebolla congelada en cubos (diced), presentada en bolsa de 20 lb, IQF, lista para cocinar en sopas, guisos y preparaciones industriales.",cebolla|cebolla en cubos|cebolla picada|onion diced,ACTUALIZAR
834641,BEAN BLACK DRY 50 lb,"Descubre el irresistible sabor de los frijoles negros secos BEAN BLACK DRY, un producto que está marcando tendencia en la cocina saludable. Presentado en un formato de 50 lb, ideal para abastecer tu negocio, este producto es perfecto para quienes buscan calidad y buen precio. Su alta demanda asegura una rotación constante, atrayendo a un público que prioriza la alimentación nutritiva. Ofrece márgenes atractivos y se convierte en una compra por impulso ideal para tu mostrador. ¡No te quedes sin ellos!","Frijoles negros secos (black beans dry), presentados en bolsa de 50 lb, legumbre para sopas, guisos y preparaciones B2B.",porotos negros|frijoles negros|habichuelas negras|black beans,ACTUALIZAR
736952196033,Papaya Chunk frozen IQF - Box 21 lb (7x3lb),"Descubre la frescura de la Papaya Chunk frozen IQF, un producto irresistible que deleitará a tus clientes con su sabor tropical y versatilidad en la cocina. Presentada en una caja de 21 lb (7 bolsas de 3 lb), es perfecta para satisfacer la demanda de smoothies, postres y ensaladas. Su atractivo formato fomenta la compra por impulso, ofreciendo un alto margen de ganancia. Ideal para el público que busca opciones saludables y prácticas, ¡asegúrate de tenerla en tu mostrador!","Papaya congelada IQF en trozos, presentada en caja de 21 lb (7x3 lb), ideal para batidos, postres y preparaciones tropicales.",papaya|papaya en trozos|papaya chunk,ACTUALIZAR
89090077,Baby Carrot 22.04lb,"Descubre el frescor y la dulzura de nuestras Baby Carrots, un snack saludable que conquista a grandes y pequeños. Presentamos un formato de 22.04 lb, ideal para abastecer tu negocio con 10 bolsas de 2.2 lb cada una. Este producto no solo es perfecto para picar entre horas, sino que también es una opción popular para quienes buscan alternativas saludables. Atrae a tus clientes con esta opción de compra por impulso, garantizando una rotación rápida y un margen atractivo para tu tienda. ¡Tus ventas lo agradecerán!","Zanahoria baby congelada, presentada en bolsa de 22.04 lb, ideal para uso en cocina y preparación de alimentos. Producto IQF, conserva frescura y nutrientes, apta para diversas recetas y dietas.",zanahoria|baby carrot,ACTUALIZAR
89090096,Acai Berry Cubes Tropical 17.6 lb (No Sugar),"¡Descubre el frescor exótico de los Acai Berry Cubes Tropical, sin azúcar! Este irresistible producto destaca por su sabor único y su tendencia saludable, perfecto para captar la atención de tus clientes. Presentado en un práctico formato de 17.6 lb, estos cubos son ideales para reventas rápidas en kioscos y almacenes. Su atractivo para el público amante de lo saludable garantiza una alta rotación, impulsando las compras por impulso y ofreciendo un excelente margen de ganancia. ¡Agrégalo a tu mostrador y observa cómo vuelan!","Cubes de açaí tropical sin azúcar, presentados en un empaque de 17.6 lb, ideales para preparar sorbetes o batidos. Producto de estilo brasileño, con un sabor característico que combina notas de frambuesa y mora.",cubos de açaí|açaí|sorbet de açaí,ACTUALIZAR
89090101,Blue diamond Sorbet SP,"Descubre el irresistible Blue Diamond Sorbet SP, el postre que conquistará a tus clientes con su frescura y sabor frutal. Presentado en un práctico formato de 12 displays de 24 unidades, este sorbete es perfecto para mantener en tu kiosco o almacén. Su atractivo visual y delicioso sabor lo convierten en una opción ideal para compras por impulso, asegurando una rápida rotación y altos márgenes de ganancia. ¡Ofrece a tus clientes una experiencia refrescante que querrán repetir!","Sorbet de Blue Diamond, elaborado a base de frutas naturales, presentado en formato de 5 lb, ideal para postres y helados. Producto sin gluten y sin lácteos, apto para dietas veganas.",sorbete|helado|sorbete de frutas,ACTUALIZAR
89090063,Soup Mix 22 lb,"¡Descubre el sabor irresistible de Soup Mix! Perfecto para quienes buscan una opción rápida y deliciosa, este producto se presenta en un formato de 22 lb, ideal para abastecer tu negocio. Con su mezcla de ingredientes frescos, atraerás a clientes que buscan calidad y conveniencia. Además, su fácil preparación lo convierte en un éxito de ventas, fomentando la compra por impulso. Aumenta tu rentabilidad con un margen atractivo y satisface a un público amplio que valora una buena comida. ¡No te quedes sin él!","Mezcla congelada de vegetales para sopa (Soup Mix), presentación de 22 lb, IQF, ideal para preparaciones de sopas y caldos en cocina industrial.",soup mix|mezcla para sopa|vegetales para sopa,ACTUALIZAR
89090015,CAULIFLOWER frozen IQF 15 lb,"¡Descubre la revolución del sabor saludable con nuestro Cauliflower Frozen IQF de 15 lb! Este producto premium, elaborado con coliflor fresca y congelada individualmente, es ideal para preparar platillos nutritivos y deliciosos. Cada caja contiene 15 lb, perfecta para abastecer tu negocio. Con un excelente margen de ganancia y un alto potencial de compra por impulso, atraerás a un público consciente de la salud. ¡No dejes pasar la oportunidad de ofrecer este producto versátil y en tendencia en tu mostrador!","Coliflor congelada IQF en presentación de 15 lb, procesada para mantener frescura y nutrientes, ideal para uso en restaurantes y servicios de catering. Marca no especificada.",coliflor|floretes de coliflor,ACTUALIZAR
74987455853,Celery 10x10 frozen IQF,"Descubre el sabor fresco y crujiente del Celery 10x10 Frozen IQF, ideal para ensaladas y platillos saludables. Este formato incluye 10 bolsas de 1 kg, perfectas para mantener la frescura y calidad del producto. Su conveniente presentación permite una fácil manipulación y almacenamiento. Al tener este apuesto celery en tu mostrador, atraerás a los consumidores que buscan opciones saludables y rápidas, asegurando una alta rotación y un excelente margen de ganancias. ¡No dejes pasar esta oportunidad!","Apio congelado IQF en presentación de 10x10, procesado mediante congelación rápida para preservar sabor, textura y nutrientes. Ideal para su uso en sopas, guisos y ensaladas.",apio|celery,ACTUALIZAR
736952201805,Pineapple chunk frozen 22.04 lb C,"Descubre el irresistible sabor tropical de nuestros Pineapple Chunks Frozen, un producto que atraerá a tus clientes y elevará tus ventas. Presentados en un formato práctico de 22.04 lb, ideales para reabastecer tu negocio con facilidad. Este delicioso y versátil producto es perfecto para smoothies, postres o snacks, garantizando una compra por impulso. Con un atractivo margen de ganancia, tus clientes volverán por más, convirtiendo cada bocado en una experiencia memorable. ¡No dejes pasar esta oportunidad!","Trozos de piña congelados IQF, presentación de 22.04 lb, pre-cortados para batidos, postres y preparaciones tropicales.",piña|trozos de piña|chunks de piña|pineapple chunk,ACTUALIZAR
858000004746,PASSION FRUIT TROPICAL Sorbet 3 gal,"Descubre el irresistible sabor del PASSION FRUIT TROPICAL Sorbet, una explosión de frescura que encantará a tus clientes. Presentado en un formato de 3 galones, es perfecto para satisfacer antojos y deleitar paladares. Este sorbete es ideal para el verano y eventos, garantizando una alta rotación en tu kiosco o almacén. Con un atractivo margen de ganancia, atraerás a un público diverso que busca opciones refrescantes y deliciosas. ¡No dejes pasar la oportunidad de aumentar tus ventas!","Sorbet de maracuyá tropical de 3 galones, elaborado con pulpa de maracuyá orgánica y jugo de acerola orgánico, rico en antioxidantes y vitamina C, con un color amarillo brillante y textura suave.",sorbete de maracuyá|sorbete de fruta de la pasión|sorbete tropical,ACTUALIZAR
736952201720,"Pineapple Chunk frozen 0,75lb BENFRESH","Descubre la explosión de sabor tropical con Pineapple Chunk frozen de BENFRESH, la opción perfecta para refrescar tus días. Cada presentación incluye 12 paquetes de 0,75 lb, ideales para ofrecer a tus clientes en cualquier momento. Su jugosidad y dulzura natural son irresistibles, convirtiéndolos en un excelente snack para toda la familia. Al tenerlos en tu mostrador, fomentas compras por impulso, asegurando un margen atractivo y una rotación rápida, atrayendo a un público que busca calidad y frescura. ¡No te quedes sin ellos!","Trozos de piña congelada de 0,75 lb, marca Benfresh, procesados mediante IQF para preservar frescura. Ideal para smoothies, postres y diversas preparaciones culinarias.",piña|trozos de piña|chunks de piña,ACTUALIZAR
89090024,PEAS and CARROT DICED 22LB,"¡Descubre la versatilidad de los PEAS and CARROT DICED 22LB! Este producto premium combina la frescura de los guisantes y la dulzura de las zanahorias, perfectos para dar un toque vibrante a cualquier platillo. Presentado en un formato de 22 libras, ideal para abastecer tu negocio con un solo pedido. Su fácil preparación y atractivo visual lo convierten en una opción irresistible para los clientes, asegurando alta rotación y excelentes márgenes de ganancia. ¡No dejes pasar esta oportunidad de incrementar tus ventas!","Verdura congelada IQF de guisantes y zanahorias en trozos, presentada en bolsa de 22 lb, ideal para la preparación de comidas y guisos, manteniendo la frescura y nutrientes de los ingredientes.",guisantes|zanahorias|chícharos|zanahoria,ACTUALIZAR
736952201744,"Mix Berries frozen 0,75lb BENFRESH","Descubre el irresistible Mix Berries frozen de BENFRESH, una explosión de frescura y sabor en cada bocado. Presentado en un práctico formato de 0,75 lb, ideal para compartir o disfrutar solo, este mix combina las mejores bayas para potenciar tus smoothies, postres y más. Su alta demanda garantiza una rápida rotación en tu negocio, atrayendo tanto a amantes de la salud como a familias. ¡Incorpora BENFRESH y observa cómo tus ventas se disparan!","Frutas congeladas mixtas IQF de 0,75 lb, mezcla de fresas, arándanos, frambuesas y moras, marca Benfresh, procesadas para conservar frescura, nutrientes y color natural.",frutas congeladas|bayas congeladas|mezcla de frutas|berries,ACTUALIZAR
89090017,FRENCH GREEN BEANS L 20 lb,"Descubre la frescura y versatilidad de los French Green Beans, perfectos para cualquier menú. Presentados en un formato de 20 lb, estos deliciosos judías verdes son ideales para restaurantes y comercios que buscan calidad y sabor en cada plato. Su atractivo visual y textura crujiente son un imán para la compra por impulso. Además, su alta rotación asegura un excelente margen de ganancia, atrayendo a clientes que valoran los productos frescos y saludables. ¡No te quedes sin ellos en tu mostrador!","Judías verdes tipo francesa congeladas, presentadas en bolsa de 20 lb, seleccionadas y procesadas para mantener su frescura y textura. Producto IQF, sin aditivos ni azúcares añadidos, ideal para acompañar diversas preparaciones culinarias.",ejotes|judías verdes|porotos verdes,ACTUALIZAR
89090029,Carrot sliced 20 LB,"¡Descubre la frescura y versatilidad de nuestras zanahorias en rodajas! Perfectas para ensaladas, guisos o como un snack saludable, estas zanahorias de 20 LB son ideales para satisfacer la demanda de tus clientes. Cada caja contiene 4 bolsas de 5 LB, garantizando calidad y conveniencia. Al ofrecer este producto, atraerás a un público que busca opciones saludables, impulsando las compras por impulso. Con un excelente margen de ganancia, ¡no dejes pasar la oportunidad de incrementar tus ventas!","Zanahoria congelada en rodajas, presentada en bolsa de 20 lb, ideal para diversas aplicaciones culinarias. Producto IQF, pre-cortado para facilitar su uso en recetas y preparaciones rápidas.",zanahoria|zanahoria en rodajas|zanahoria congelada,ACTUALIZAR
89090131,"Carrot Sliced 22,04 lb","¡Descubre el frescor y la versatilidad de nuestras zanahorias en rodajas Carrot Sliced! Perfectas para ensaladas, guarniciones o snacks saludables, son el aliado ideal de tus clientes conscientes de su alimentación. Presentadas en un formato de 22.04 lb, ofrecen un gran rendimiento para tu negocio. Al tener un producto atractivo y listo para usar, fomentas compras por impulso y aumentas tu margen de ganancia. ¡No dejes pasar la oportunidad de enriquecer tu mostrador con este producto imprescindible!","Zanahoria en rodajas, congelada, presentada en bolsa de 22,04 lb, ideal para uso en cocina profesional y doméstica. Producto IQF, permite una fácil porción y conservación de nutrientes.",zanahoria|zanahorias|carrot,ACTUALIZAR
74987455862,Strawberry Frozen 30lb,"¡Deléitate con el sabor fresco y dulce de nuestros Strawberry Frozen de 30 lb! Esta presentación ideal ofrece fresas congeladas de alta calidad, perfectas para batidos, postres y snacks. Cada caja contiene 30 lb, garantizando un suministro abundante para tus clientes. Al tener este producto en tu mostrador, no solo aumentas la variedad de tu oferta, sino que también impulsas las compras por impulso, asegurando un excelente margen de ganancia y atractivo para un público amplio. ¡No te quedes sin ellas!","Fresa congelada IQF en presentación de 30 lb, individualmente congelada para preservar sabor y textura, ideal para uso en repostería y batidos, rica en fibra y antioxidantes.",fresa|fresita,ACTUALIZAR
89010008,Strawberry sliced IQF 30 lb,"Descubre la frescura irresistible de nuestras fresas en rodajas IQF. Perfectas para batidos, postres o snacks, estas fresas congeladas ofrecen un sabor vibrante que encanta a todos. Presentadas en un formato de 30 lb, aseguran una excelente relación calidad-precio. Ideal para kioscos y almacenes, este producto no solo atrae a los amantes de la fruta, sino que también impulsa las compras por impulso. Con un margen atractivo, ¡no dejes pasar la oportunidad de destacarte en el mostrador!","Fresas IQF enteras de 30 lb, congeladas individualmente para preservar su frescura, presentadas en formato de rodajas. Producto orgánico, ideal para repostería y preparación de postres.",fresa|fresas|strawberry,ACTUALIZAR
736952196071,"Strawberry frozen 0,75lb BENFRESH","¡Descubre la frescura y el sabor irresistible de las fresas congeladas Benfresh! Perfectas para smoothies, postres o como un snack saludable, estas fresas conservan todo su delicioso sabor. Cada presentación incluye 12 paquetes de 0,75 lb, ideales para tu negocio. Su atractivo precio y gran versatilidad aseguran una alta rotación en tu mostrador, impulsando las compras por impulso entre tus clientes. ¡No te quedes atrás y añade Benfresh a tu oferta para maximizar tus ganancias!","Fresa congelada IQF de 0,75 lb, marca Benfresh, sin conservantes, 100% fruta natural, rica en vitaminas y antioxidantes, congelada rápidamente para preservar sabor y frescura.",fresa|fresita,ACTUALIZAR
89090126,Spinach Chopped Box 36lb (12x3lb),"Descubre el Spinach Chopped Box de 36 lb (12x3 lb), la elección perfecta para quienes buscan frescura y versatilidad. Este producto premium de espinacas picadas es ideal para ensaladas, guisos y smoothies, garantizando un sabor vibrante y nutritivo. Ofrecido en un formato práctico de 12 bolsas de 3 lb, facilita su almacenamiento y uso en tu negocio. Además, su alta demanda impulsa la rotación, atrayendo a clientes que aprecian lo saludable. ¡Aprovecha este must-have en tu mostrador!","Espinaca picada IQF en caja de 36 lb (12 bolsas de 3 lb cada una), preparada a partir de espinaca fresca, limpia y sana, sometida a un proceso de clasificación, lavado, blanqueado y congelación rápida para facilitar la porcionabilidad y aumentar el rendimiento.",espinaca|spinach,ACTUALIZAR
736952201768,French whole GREEN BEANS 22 lb,"Descubre la frescura y sabor inigualable de nuestras French Whole Green Beans de 22 lb, el acompañamiento perfecto para cualquier plato. Este formato económico garantiza que siempre tengas suficiente para atender a tus clientes. Con su textura crujiente y vibrante color, se convierten en un atractivo irresistible para la compra por impulso. Su versatilidad en la cocina atraerá a un amplio público, asegurando una rotación rápida y un margen de ganancia atractivo para tu negocio. ¡No dejes pasar esta oportunidad!","Frijoles verdes enteros congelados, presentados en bolsa de 22 lb, ideales para uso en cocina profesional o doméstica, sin aditivos ni conservantes, con textura crujiente y color vibrante.",ejotes|habichuelas verdes|frijoles verdes,ACTUALIZAR
89090082,Pineapple chunk frozen 20 lb,"¡Descubre la frescura tropical con nuestros Pineapple Chunk Frozen de 20 lb! Perfectos para batidos, postres o como un snack refrescante, estos trozos de piña congelada son irresistibles tanto para los amantes de la fruta como para los chefs creativos. Cada caja contiene 20 lb, ideal para satisfacer la demanda de tus clientes. Su presentación en grandes formatos asegura una rotación rápida, aumentando tus márgenes y estimulando las compras por impulso. ¡No dejes pasar esta oportunidad de sumar un producto delicioso a tu mostrador!","Fruta congelada tipo trozos de piña, empaquetada en bolsa de 20 lb, IQF, elaborada a partir de piñas frescas y maduras, cortadas en trozos y congeladas individualmente para preservar su calidad y textura.",piña|trozos de piña|chunk de piña,ACTUALIZAR
10855006006016,ACAI TROPICAL organic packs 3.5 oz (NO SUGAR),"Descubre el irresistible sabor de los packs de 3.5 oz de ACAI TROPICAL, ¡sin azúcar añadido! Este superalimento orgánico es la tendencia perfecta para quienes buscan opciones saludables y refrescantes. Cada exhibidor contiene 12 unidades, ideal para mantener en tu kiosco o almacén. Su atractivo natural y nutritivo garantiza compras por impulso, especialmente entre los amantes del bienestar. Aumenta tu margen de ganancia y atrae a un público consciente de su salud con este delicioso producto. ¡Impulsa tus ventas hoy!","Pulpa de açaí orgánica en formato de empaque de 3.5 oz, sin azúcar añadido, ideal para preparar smoothies o bowls. Producto de origen brasileño, rico en antioxidantes y nutrientes.",açaí|pulpa de açaí,ACTUALIZAR
89090055,Cut Okra 24 lb,"Descubre el Cut Okra 24 lb, la opción perfecta para tus clientes que buscan un sabor auténtico y saludable. Este formato de 24 libras es ideal para almacenes y kioscos que desean ofrecer productos frescos y versátiles. Su presentación en bolsa facilita la venta y almacenamiento. Además, su popularidad entre quienes buscan alternativas nutritivas asegura una alta rotación y un excelente margen de ganancia. ¡Aprovecha la tendencia saludable y añade el Cut Okra a tu oferta hoy mismo!","Quingombó (okra) cortado congelado IQF, presentación de 24 lb, ideal para guisos, frituras y cocina sureña/latina.",quingombó|okra|gombo,ACTUALIZAR
861272000194,COCONUT EXOTIC SCOOP 3GAL,"Descubre el sabor tropical con COCONUT EXOTIC SCOOP 3GAL, el helado de coco que atraerá a tus clientes en cada visita. Presentado en un práctico formato de 3 galones, ideal para servir en porciones generosas. Este producto no solo es delicioso, sino que también garantiza una alta rotación en tu negocio gracias a su atractivo para el público joven y las familias. Aumenta tus ventas impulsivas y disfruta de un excelente margen de ganancia con cada bola servida.","Sorbet de coco orgánico de 3 galones, elaborado con crema de coco, jarabe de arroz orgánico y azúcar de caña orgánica, con un sabor tropical y cremoso, ideal para preparar bowls y smoothies.",sorbete de coco|sorbete|coco,ACTUALIZAR
736952201706,"Mix Tropical frozen 0,75lb BENFRESH","Descubre el irresistible sabor del Mix Tropical frozen 0,75lb de BENFRESH, la opción perfecta para quienes buscan frescura y calidad en cada bocado. Este atractivo formato trae 12 paquetes de 0,75 lb, ideales para exhibir en tu mostrador. Su combinación exótica de frutas congeladas es perfecta para smoothies, postres o snacks saludables. Ofrece un alto margen de ganancia y es un producto que invita a la compra por impulso, atrayendo a un público que valora lo natural y delicioso. ¡Dale un giro fresco a tu negocio!","Mezcla tropical congelada de frutas, presentada en bolsa de 0,75 lb, marca Benfresh, que incluye una variedad de frutas tropicales seleccionadas y congeladas para preservar su frescura y nutrientes.",mezcla de frutas|frutas tropicales congeladas|frutas congeladas,ACTUALIZAR
736952201973,Strawberry frozen 3lb BENFRESH-Box 24 lb (8x3lb),"Descubre la frescura irresistible de las fresas congeladas Benfresh, ideales para smoothies, postres y más. Presentadas en una caja de 24 lb, que incluye 8 bolsas de 3 lb cada una, son perfectas para abastecer tu negocio. Este producto no solo atrae a los amantes de la fruta, sino que su formato facilita la rotación rápida, ideal para compras por impulso. Aumenta tus márgenes y satisface la demanda de tus clientes con esta deliciosa opción en tu mostrador.","Frutilla congelada IQF marca Benfresh, presentada en cajas de 24 lb (8 bolsas de 3 lb cada una), ideal para uso en repostería y heladería, manteniendo frescura y sabor del producto original.",frutilla|fresa,ACTUALIZAR
