codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
89090052,YUCA CHUNK CASSAVA FROZEN 20 lb,"Descubre el sabor auténtico de la Yuca Chunk Cassava, un producto congelado de 20 lb que conquistará a tus clientes. Perfecto para acompañar o como base en múltiples platos, su textura suave y sabor inigualable son irresistibles. Presentamos un formato de 12 bolsas, ideal para optimizar el espacio en tu almacén. Con un alto margen de ganancia y atractivo para un público amante de la comida típica, este producto garantiza una rotación rápida y ventas por impulso en tu mostrador. ¡No te quedes sin él!","Yuca congelada en trozos de 20 lb, ideal para la preparación de platos típicos de la cocina latinoamericana, libre de gluten y colesterol, con un proceso de congelación IQF que preserva su frescura y textura.",yuca|cassava,ACTUALIZAR
89090054,Green apples 40 lb,"Descubre el frescor y la jugosidad de nuestras manzanas verdes de 40 lb, perfectas para los amantes de la fruta fresca y saludable. Este formato de 40 lb es ideal para abastecer tu kiosco o almacén, asegurando que siempre tengas suficiente para satisfacer la demanda. Con un alto margen de ganancia y una rotación rápida, estas manzanas son perfectas para compras por impulso y atraer a un público que busca opciones deliciosas y nutritivas. ¡Aumenta tus ventas hoy mismo!","Manzanas verdes IQF en rodajas, presentadas en bolsa de 40 lb, ideales para repostería y preparaciones culinarias. Producto pre-cortado y sin piel, congelado rápidamente para preservar su sabor y frescura.",manzanas verdes|manzanas|manzana,ACTUALIZAR
89090056,CALIFORNIA BLEND 22.04 lb (BroccoliCarrot slicedCauliflower),"Descubre la frescura y el sabor vibrante de California Blend, una mezcla irresistible de brócoli, zanahoria y coliflor, perfecta para tus clientes preocupados por su salud. Presentado en un formato conveniente de 22.04 lb, ideal para almacenes y kioscos que buscan optimizar su oferta. Este producto no solo es atractivo por su colorido, sino que también garantiza una alta rotación en el mostrador, atrayendo a quienes buscan opciones rápidas y saludables. ¡Aumenta tus ventas y satisface a tus clientes!","Mezcla de verduras congeladas tipo California de 22.04 lb, compuesta por brócoli, zanahoria y coliflor, cortadas en rodajas y procesadas IQF para mantener frescura y textura.",mezcla de verduras|verduras congeladas|brócoli|zanahoria|coliflor,ACTUALIZAR
89090014,Carrot Slice Thin,"Descubre el irresistible sabor de Carrot Slice Thin, la opción perfecta para quienes buscan un snack saludable y delicioso. Presentado en un práctico formato de 12 displays con 48 unidades cada uno, este producto es ideal para cualquier kiosco o almacén. Su atractivo packaging y frescura capturan la atención de los consumidores, incentivando la compra por impulso. Con un excelente margen de ganancia y un público objetivo que busca opciones saludables, ¡no te quedes sin ofrecerlo en tu mostrador!","Zanahoria congelada en rodajas finas (thin slice), IQF, ideal para guisos, sopas y preparaciones industriales.",zanahoria en rodajas|zanahoria|carrot slice,ACTUALIZAR
736952201928,Pepper 3 Color 10x10,"Descubre el irresistible sabor de Pepper 3 Color 10x10, una mezcla vibrante que transforma cada platillo en una explosión de frescura. Presentado en un práctico formato de 12 displays de 10 unidades, es perfecto para exhibir en tu kiosco o almacén. Este producto no solo cautiva a los amantes de la cocina, sino que también impulsa la compra por impulso gracias a su atractivo visual. Aumenta tus márgenes y asegura rotación constante, atrayendo a un público diverso. ¡Hazlo parte de tu oferta hoy!","Pimiento morrón tricolor (rojo, amarillo y verde) en presentación de 10x10 cm, ideal para ensaladas y guisos, con un sabor dulce y textura crujiente, rico en vitaminas A y C.",pimiento|morrón|pimiento dulce,ACTUALIZAR
89090053,Pineapple chunk frozen 21lb,"¡Descubre el sabor tropical que tus clientes aman con los Pineapple Chunk Frozen de 21 lb! Perfectos para batidos, postres y cócteles, estos trozos de piña congelados son la opción ideal para quienes buscan calidad y frescura. Cada caja contiene 21 lb, garantizando stock suficiente para satisfacer la demanda. Su atractivo presenta una alta rentabilidad, ya que son ideales para compras por impulso. Atraerás a un público diverso que busca refrescos saludables y deliciosos. ¡Aprovecha esta oportunidad!","Trozos de piña congelados, presentados en un empaque de 21 lb, ideales para la preparación de postres, batidos o como ingrediente en platos. Producto IQF que garantiza frescura y calidad.",piña|ananá,ACTUALIZAR
853687004096,ORGANIC PITAYA DRAGON FRUIT Sorbet 3Gal,"Descubre el inigualable sabor del Sorbete de Pitaya Orgánica, una explosión de frescura y color que cautivará a tus clientes. Presentado en un práctico formato de 3 galones, ideal para ofrecer porciones generosas. Este producto no solo es saludable, sino que también está en tendencia, atrayendo a un público consciente de su alimentación. Su atractivo visual y delicioso sabor lo convierten en una opción perfecta para impulsar las ventas por impulso en tu negocio, asegurando un margen atractivo y una rápida rotación. ¡No te quedes sin él!","Sorbet de pitaya orgánica (fruta del dragón) en presentación de 3 galones, elaborado con jarabe de arroz orgánico y azúcar de caña orgánica, sin aditivos artificiales, ideal para preparar bowls y smoothies.",sorbete de pitaya|sorbete de fruta del dragón,ACTUALIZAR
74987455849,Blueberries frozen 30 lb,"Descubre el delicioso sabor de nuestros arándanos congelados, ideales para smoothies, postres y snacks saludables. Presentados en un práctico formato de 30 lb, este producto es perfecto para mantener en el almacén y satisfacer la creciente demanda de opciones nutritivas. Su atractivo para la compra por impulso y su excelente margen de ganancia hacen de este producto un must-have en tu kiosco o almacén. Atrae a los amantes de la salud y aumenta tus ventas con facilidad. ¡No te quedes sin ellos!","Arándanos (blueberries) congelados IQF, presentación de 30 lb, ideales para batidos, postres y repostería B2B.",arándano|blueberry|mora azul,ACTUALIZAR
89090059,Cranberry 20 lb,"Descubre el irresistible sabor de nuestros Cranberries, perfectos para atraer a los amantes de los snacks saludables. Presentados en un práctico formato de 20 lb, ideal para kioscos y almacenes, garantizando un suministro constante. Su versatilidad permite ofrecer desde mezclas energéticas hasta opciones para repostería, capturando el interés de todos. Además, su alta demanda asegura rotación rápida y márgenes atractivos, convirtiéndolos en una opción imperdible para tu mostrador. ¡Aprovecha y potencia tus ventas hoy mismo!","Fruta congelada de arándano, presentada en bolsa de 20 lb, rica en fibra y antioxidantes, ideal para incorporar en batidos, postres o como complemento nutricional en diversas preparaciones.",arándano|cranberry,ACTUALIZAR
736952196064,"Blueberries frozen 0,75lb BENFRESH","Descubre el irresistible sabor de los arándanos congelados BENFRESH, perfectos para batidos, postres o snacks saludables. Cada paquete de 0,75 lb incluye 12 unidades, ideal para atraer a tus clientes con opciones frescas y nutritivas. Su formato conveniente no solo facilita la exhibición, sino que también impulsa las compras por impulso. Con un margen atractivo, estos arándanos son un éxito entre consumidores conscientes de la salud. ¡Haz que tu mostrador brille con BENFRESH y aumenta tus ventas hoy mismo!","Arándanos congelados IQF, bolsa retail de 0.75 lb, marca Benfresh, ideal para smoothies y postres.",arándano|blueberry,ACTUALIZAR
736952201522,Broccoli Floret frozen3 lb BENFRESH,"¡Descubre el sabor fresco y la calidad superior de los Brócolis Floretes Congelados de BENFRESH! Cada bolsa de 3 lb es ideal para quienes buscan una opción saludable y deliciosa. Viene en un formato conveniente, perfecto para mantener en tu almacén: 12 bolsas por caja. Su versatilidad en la cocina atrae a un amplio público, ideal para compras por impulso. Aumenta tu margen y ofrece a tus clientes una opción nutritiva y sabrosa que seguro querrán llevarse a casa. ¡No te quedes sin ellos!","Brócoli congelado tipo floret de 3 lb, marca Benfresh, presentado en porciones de 2-4 cm, procesado mediante tecnología IQF para preservar frescura y nutrientes.",brócoli|florete de brócoli,ACTUALIZAR
855006006392,ACAI TROPICAL Organic Sorbet 22 lb,"Descubre el sabor refrescante del ACAI TROPICAL Organic Sorbet, una delicia irresistible que encantará a tus clientes. Presentado en un formato de 22 lb, es ideal para compartir y satisfacer la demanda de productos saludables. Este sorbete no solo es orgánico, sino que también está en tendencia, capturando la atención de un público consciente de su alimentación. Al tenerlo en tu mostrador, impulsas las compras por impulso, asegurando un excelente margen de ganancia y rotación constante. ¡No te quedes sin él!","Sorbet de acai orgánico tropical, presentado en un empaque de 22 lb, con textura cremosa y rica en antioxidantes, ideal para postres y batidos. Producto elaborado con acai de origen brasileño, sin aditivos artificiales.",sorbete de acai|sorbete tropical|acai|sorbete de fruta,ACTUALIZAR
736952196088,Blueberries frozen 3lb BENFRESH-Box 24 lb (8x3lb),"Descubre el delicioso sabor de los arándanos congelados Benfresh, perfectos para refrescar tus batidos, postres y más. Presentados en una caja de 24 lb que incluye 8 bolsas de 3 lb, son ideales para mantener en tu almacén. Su atractivo formato facilita el manejo y almacenamiento. Este producto no solo impulsa las ventas por impulso, sino que también ofrece un excelente margen de ganancia. Atrae a los amantes de lo saludable y convierte tu tienda en un destino favorito.","Arándanos congelados IQF, caja de 24 lb (8 bolsas de 3 lb), marca Benfresh.",arándano|blueberry,ACTUALIZAR
74987455845,"ONION DICED 10X10 22,5LB","¡Descubre la versatilidad de nuestro Onion Diced! Este producto de alta calidad es perfecto para dar un toque delicioso a cualquier platillo. Viene en un formato práctico de 22,5 lb, ideal para abastecer tu negocio con 10 paquetes de 10 lb cada uno. Su fácil manejo y versatilidad lo convierten en un favorito para cocinas profesionales y amantes de la gastronomía. Al tenerlo en tu mostrador, fomentas la compra por impulso, asegurando un excelente margen de ganancia. ¡Aprovecha esta oportunidad de incrementar tus ventas!","Cebolla picada en cubos de 10x10 mm, congelada, presentada en bolsa de 22,5 lb, ideal para su uso en salsas, guisos y platos preparados, manteniendo el sabor y la frescura del producto.",cebolla|cebolla picada|cebolla en cubos,ACTUALIZAR
89090102,Passion fruit Sorbet SP,"Descubre el irresistible Passion Fruit Sorbet SP, una explosión de sabor tropical que conquistará a tus clientes. Presentado en un práctico formato de 12 displays con 24 unidades, este sorbete es perfecto para atraer a los amantes de los postres refrescantes. Su frescura y textura cremosa fomentan la compra por impulso, incrementando tu margen de ganancias. Ideal para un público que busca indulgencia y calidad, ¡no dejes pasar la oportunidad de tener este manjar en tu mostrador y maximiza tu rotación!","Sorbet de maracuyá elaborado con pulpa de fruta real, presentado en formato de 3 lb, con un toque de crema, ideal para servir como postre o refresco. Producto artesanal que combina sabores tropicales.",sorbete de maracuyá|sorbete de fruta de la pasión|sorbete|maracuyá,ACTUALIZAR
89010012,PITAYA sobre,"Descubre PITAYA, el snack que está revolucionando el mercado con su sabor exótico y atractivo visual. Presentado en un formato de 12 displays de 48 unidades, cada bocado es una explosión de frescura que atraerá a tus clientes. Su originalidad lo convierte en el aliado perfecto para compras por impulso, ideal para quienes buscan opciones saludables y deliciosas. Con un alto margen de ganancia, PITAYA no solo llenará tus estantes, ¡sino que también impulsará tus ventas!","Fruta congelada de pitaya (fruta del dragón) en trozos, no transgénica, vegana, libre de gluten y lácteos, presentada en bolsa de 12 oz, marca Pitaya Foods.",pitaya|fruta del dragón,ACTUALIZAR
736952201935,Pepper 3 Color Slice,"¡Descubre el sabor vibrante de Pepper 3 Color Slice! Este delicioso snack combina la frescura de pimientos rojos, amarillos y verdes en cada bocado, atrayendo a los amantes de lo saludable y colorido. Presentado en un formato atractivo de 12 displays de 48 unidades, es perfecto para exhibir en tu kiosco o almacén. Su alta demanda y margen de ganancia lo convierten en un producto ideal para compras por impulso, asegurando una rotación rápida y un aumento en tus ventas diarias.","Pimiento 3 colores en rodajas, mezcla de pimientos rojos, amarillos y verdes, congelados y listos para usar, presentados en empaque de 5 lb, ideal para ensaladas y guisos.",pimiento|morrón|pimiento dulce,ACTUALIZAR
818411000423,Sambazon - DRAGON FRUIT SORBET 3GAL,"Descubre la explosión de sabor exótico con el Sorbete de Fruta Dragón de Sambazon. Este delicioso y vibrante sorbete de 3 galones es perfecto para aquellos que buscan una opción refrescante y saludable. Viene en un formato conveniente que facilita su exhibición, ideal para kioscos y almacenes. Su atractivo visual y sabor único garantizan compras por impulso, mientras que su alto margen de ganancia atraerá a un público joven y moderno. ¡No dejes pasar la oportunidad de aumentar tus ventas!","Sorbete de fruta congelada de pitaya orgánica, marca Sambazon, presentado en un envase de 3 galones. Elaborado con pulpa de fruta, sin aditivos artificiales, ideal para postres y bebidas.",sorbete de fruta|sorbete de pitaya|sorbete de dragón,ACTUALIZAR
736952201874,Strawberry sliced 4 + 1 30 lb,"Descubre la frescura y el sabor irresistible de las fresas en rodajas con el pack Strawberry Sliced 4 + 1 de 30 lb. Este formato incluye 4 unidades más 1 gratis, ideal para ofrecer en tu kiosco o almacén. Su atractivo visual y versatilidad lo convierten en un producto perfecto para batidos, postres o snacks. Atrae a tus clientes con estas fresas listas para consumir y maximiza tu rentabilidad: un excelente margen y alta demanda impulsan la compra por impulso. ¡No te quedes sin ellas!","Fresa congelada en rodajas, IQF, con una proporción de 4 partes de fresa y 1 parte de azúcar, presentada en bolsa de 30 lb, ideal para repostería y postres.",fresa|fresas|fresones,ACTUALIZAR
89090061,Carrot Diced 20 lb,"¡Descubre la frescura y versatilidad de Carrot Diced! Este práctico formato de 20 lb es perfecto para quienes buscan calidad y sabor en cada bocado. Ideal para restaurantes, escuelas y eventos, su presentación en cubos facilita la preparación de ensaladas, guisos y más. Al ofrecer un producto tan versátil y de alta rotación, incrementarás tus ventas por impulso. Con un excelente margen de ganancia, Carrot Diced se convertirá en un imprescindible en tu mostrador. ¡Hazlo parte de tu oferta hoy!","Zanahoria en cubos de 3/8 pulgadas, congelada, presentada en bolsa de 20 lb, ideal para uso en comidas preparadas y como ingrediente en diversas recetas.",zanahoria|zanahoria en cubos|zanahoria congelada,ACTUALIZAR
89090133,Soup Mix 20 lb,"¡Descubre el delicioso sabor de Soup Mix, la mezcla ideal para preparar sopas reconfortantes que tus clientes amarán! Presentado en un formato práctico de 20 lb, este producto es perfecto para almacenes y kioscos que buscan ofrecer calidad y variedad. Su fácil preparación y versatilidad lo convierten en un gran aliado para la cocina. Además, su atractivo precio y alta demanda garantizan una rotación rápida, impulsando las compras por impulso y aumentando tu margen de ganancias. ¡No dejes pasar esta oportunidad!","Mezcla congelada de vegetales para sopa (Soup Mix), presentación de 20 lb, IQF.",soup mix|mezcla para sopa|vegetales para sopa,ACTUALIZAR
736952201843,Spinach leaf,"Descubre el frescor vibrante de nuestras hojas de espinaca, perfectas para realzar cualquier plato. Presentamos un formato de 12 bandejas de 250g cada una, ofreciendo calidad y frescura a tus clientes. Su versatilidad las convierte en un must-have para ensaladas, smoothies y guisos. Además, la espinaca es un producto en tendencia, ideal para la compra por impulso. Aumenta tu margen y atrae a un público saludable que busca opciones nutritivas. ¡Inclúyelas en tu mostrador y maximiza tus ventas!","Espinaca hoja congelada, variedad de hoja entera, empacada en bolsas de 1 kg, ideal para uso en comidas y guisos. Producto IQF, preserva nutrientes y frescura, marca Benfresh.",espinaca|espinaca fresca|hojas de espinaca,ACTUALIZAR
89090066,Green Pepper diced 10x10 20lb,"¡Descubre el sabor fresco y vibrante de nuestro Green Pepper Diced! Perfecto para dar un toque especial a tus platillos, este pimiento verde picado es ideal para chefs y amantes de la cocina. Presentado en un práctico formato de 20 lb, con 10 bolsas de 2 lb cada una, facilita el manejo y almacenamiento. Su alta rotación y atractivo para los consumidores aseguran que tu mostrador se llene de ventas impulsivas, maximizando tu margen de ganancia. ¡No dejes pasar esta oportunidad!","Pimiento verde picado en cubos de 10x10 mm, congelado individualmente (IQF), presentado en bolsa de 20 lb, ideal para uso en salsas, guisos y platos preparados.",pimiento verde|pimiento|ají verde,ACTUALIZAR
89090067,Red Pepper diced 10x10 - Box 20 lb,"Descubre el irresistible sabor del pimiento rojo picado, ideal para dar un toque vibrante a tus platillos. Presentado en una caja de 20 lb, este producto incluye 10 bolsas de 2 lb cada una, perfectas para una fácil manipulación y almacenamiento. Su versatilidad lo convierte en un must-have para cocinas y restaurantes, garantizando una rápida rotación en tu negocio. Atrae a los amantes de la cocina saludable y maximiza tus márgenes de ganancia con cada venta impulsiva. ¡No te quedes sin él!","Pimiento rojo picado en cubos de 10x10 mm, presentado en caja de 20 lb, ideal para uso en cocina profesional y preparación de platos. Producto congelado, permite una fácil manipulación y almacenamiento.",pimiento rojo|pimiento|ají rojo,ACTUALIZAR
10855006 006283,ACAI TROPICAL organic packs 3.5 oz,"¡Descubre el sabor exótico de ACAI TROPICAL! Estos prácticos packs de 3.5 oz están diseñados para satisfacer el antojo de los clientes que buscan opciones saludables y deliciosas. Cada caja contiene 12 unidades, perfectas para exhibir en tu mostrador. Su atractivo formato impulsa las compras por impulso, y su perfil orgánico atrae a un público consciente de su salud. Con un excelente margen de ganancia, ACAI TROPICAL es la elección ideal para aumentar la rotación y maximizar tus ventas. ¡No te quedes sin ellos!","Pack de pulpa de açaí orgánico endulzado de 3.5 oz, elaborado con açaí de origen sostenible de la Amazonía, ideal para preparar bowls de açaí. Presentación en caja de 60 unidades.",açaí|acai|pulpa de açaí,ACTUALIZAR
89090093,POTATO WEDGES 30 lb,"¡Descubre el irresistible sabor de los Potato Wedges! Perfectos para acompañar cualquier comida y un favorito en la tendencia de snacks. Presentamos un formato conveniente de 30 lb, ideal para maximizar tu inventario. Este producto no solo es fácil de preparar, sino que también atrae a un amplio público, desde familias hasta jóvenes en busca de un bocado rápido. Aumenta tu rentabilidad con cada compra por impulso y disfruta de un excelente margen de ganancia. ¡No dejes pasar esta oportunidad!","Papas fritas en forma de cuña, congeladas, presentadas en bolsa de 30 lb, ideales para hornear o freír, con un corte original de Lamb Weston.",papas cuñas|papas en cuña|papas fritas|papas wedges,ACTUALIZAR
89090065,Raspberries frozen 22.04 lb,"Descubre el irresistible sabor de las frambuesas congeladas de 22.04 lb, perfectas para darle un toque fresco a batidos, postres y más. Este formato te ofrece 10 bolsas de 2.2 lb, ideal para maximizar la rotación en tu tienda. Su atractivo color y versatilidad atraen a un amplio público, desde amantes de la repostería hasta consumidores saludables. Aumenta tus ventas con una opción que impulsa la compra por impulso, garantizando un excelente margen de ganancia. ¡No te quedes sin ellas!","Frambuesas congeladas IQF en presentación de 22.04 lb, seleccionadas y procesadas para mantener su frescura y sabor, ideales para uso en repostería, batidos y postres.",frambuesas|frutos rojos,ACTUALIZAR
89090013,"Carrot diced frozen IQF-Box 22,04 lb (1x22,04 lb)","¡Descubre la frescura y versatilidad de las zanahorias en cubos IQF! Este formato de 22,04 lb (1x22,04 lb) es ideal para quienes buscan calidad y conveniencia. Perfectas para sopas, guisos o como guarnición, estas zanahorias congeladas mantienen su sabor y nutrientes. Ofrece a tus clientes un producto atractivo que fomenta la compra por impulso, garantizando un excelente margen de ganancia. Atrae a un público que prioriza la salud y la rapidez en la cocina. ¡No dejes pasar esta oportunidad!","Zanahoria congelada en cubos IQF, presentada en caja de 22,04 lb (1x22,04 lb), ideal para uso en preparaciones culinarias. Producto de alta calidad, permite una fácil manipulación y conservación de nutrientes.",zanahoria|zanahorias|carrot,ACTUALIZAR
89090021,Onion Diced 3lb,"Descubre la frescura y conveniencia de Onion Diced 3lb, el aliado perfecto para tus recetas y platillos. Presentado en prácticos empaques que incluyen 6 bolsas de 1.5 kg, este producto listo para usar te ahorrará tiempo en la cocina, atrayendo a chefs y aficionados por igual. Con un alto margen de ganancia y una rápida rotación, es ideal para tu mostrador, fomentando compras por impulso. Ofrece calidad y versatilidad que tus clientes adorarán. ¡No dejes pasar esta oportunidad!","Cebolla picada congelada, presentada en bolsa de 3 lb, ideal para uso en cocina profesional y doméstica, con un proceso de congelación IQF que preserva su frescura y sabor.",cebolla|cebolla picada|cebolla troceada,ACTUALIZAR
89090051,CUT GREEN BEANS 20 lb,"¡Descubre la frescura y versatilidad de nuestros CUT GREEN BEANS! Este producto premium de 20 lb es ideal para quienes buscan ofrecer opciones saludables y deliciosas a sus clientes. Viene en un formato conveniente que facilita la exhibición en tu negocio. Con su alta demanda y atractivo para familias y amantes de la cocina, aseguras una rotación rápida y un margen de ganancia atractivo. No dejes pasar la oportunidad de elevar tu oferta y captar más ventas por impulso. ¡Hazlo parte de tu mostrador!","Ejotes (green beans) cortados congelados IQF, presentación de 20 lb.",ejotes|judías verdes|green beans|habichuelas,ACTUALIZAR
