product_code,nombre,descripcion
15431,MTR POPS EVOL MUNDIAL 12X24X18G,"Descubre MTR POPS EVOL, el snack que está marcando tendencia. Con su irresistible sabor y textura crujiente, se convierte en la opción perfecta para quienes buscan un antojo saludable y delicioso. Este formato incluye 12 displays de 24 unidades de 18g cada uno, ideal para exhibir en tu kiosco o almacén. Su atractivo precio y alta demanda aseguran una excelente rotación y margen de ganancia, atrayendo a un público diverso que busca calidad y sabor en cada bocado. ¡No te quedes sin ellos!"
15432,MTR POPS FRUTAL MUNDIAL 12X50UN,"¡Descubre MTR POPS FRUTAL MUNDIAL, la explosión de sabor que tus clientes no podrán resistir! Este formato incluye 12 displays de 50 unidades, ideales para exhibir en tu mostrador. Con su variedad de sabores frutales, se convierte en el snack perfecto para cualquier ocasión, atrayendo a un público amplio. Ofrece un excelente margen de ganancia y fomenta la compra por impulso, asegurando que tus ventas se disparen. ¡No dejes pasar la oportunidad de aumentar tu rotación!"
15438,"TOPLINE SANDÍA EXTREME 24X20X6,7GR","Descubre el refrescante sabor de TOPLINE SANDÍA EXTREME, un snack irresistible que encantará a tus clientes. Presentado en un formato de 24 unidades de 20g cada una, este producto es perfecto para exhibir en tu kiosco. Su atractivo diseño y sabor frutal fomentan la compra por impulso, ideal para quienes buscan un toque de frescura. Con un excelente margen de ganancia, TOPLINE SANDÍA EXTREME atraerá a un público joven y dinámico, asegurando una rotación rápida en tu mostrador. ¡No te quedes sin él!"
15439,"TOPLINE TUTTI FRUTTI EXTREME 24X20X6,7GR","¡Descubre el explosivo sabor de TOPLINE TUTTI FRUTTI EXTREME! Este delicioso y colorido snack es perfecto para atraer a los amantes de lo dulce y lo frutal. Presentado en un formato de 24 cajas, cada una con 20 unidades de 6,7 gramos, se adapta a cualquier rincón de tu negocio. Su atractivo diseño y sabor irresistible fomentan la compra por impulso, generando un alto margen de ganancia y una rápida rotación. ¡No dejes pasar la oportunidad de deleitar a tus clientes!"
15455,Mogul Duo Mundial 12x12x30g,"Descubre el delicioso sabor de Mogul Duo, una explosión de frutas y gelatina que conquista a grandes y chicos. Cada caja contiene 12 displays de 12 unidades de 30g, perfectos para exhibir en tu kiosco o almacén. Este snack es ideal para compras por impulso, ya que su atractivo formato y su sabor único lo hacen irresistible. Ofrece un excelente margen de ganancia y atrae a un amplio público, garantizando una rápida rotación en tu negocio. ¡No te quedes sin él!"
15456,MOGUL CEREBRITOS PINTALENGUAS 12X12X30GR,"¡Descubre el sabor explosivo de Mogul Cerebritos Pintalenguas! Estos divertidos caramelos no solo son irresistibles, sino que además se han convertido en una tendencia entre los más pequeños. Presentados en un formato de 12 displays de 12 unidades de 30 gramos, son ideales para tu kiosco o almacén. Su atractivo diseño y sabor único fomentan la compra por impulso, garantizando un alto margen de rentabilidad. ¡No dejes pasar la oportunidad de atraer a los niños y aumentar tus ventas!"
15461,MOGUL LENGUA  SANDIA EXTREME 30X60GR,"¡Descubre la explosión de frescura con MOGUL LENGUA SANDÍA EXTREME! Este delicioso caramelo de 30g tiene un inigualable sabor a sandía que atrapará a tus clientes. Presentado en una caja de 30 unidades, es ideal para exhibir en tu kiosco o almacén. Su formato atractivo y colorido atrae a los amantes de los dulces, generando compras por impulso. Con un excelente margen de ganancia, MOGUL asegura una rotación rápida y constante, convirtiéndolo en un imprescindible en tu mostrador."
15503,MOGUL GUSANITOS EXTREME 6X500GR,"¡Atrévete al sabor extremo con MOGUL GUSANITOS EXTREME! Estos irresistibles snacks crujientes son perfectos para atraer a los amantes de lo diferente y lo divertido. Presentados en un formato de 6 bolsas de 500 gramos, ofrecen una excelente opción de venta para kioscos y almacenes. Su atractivo visual y sabor único impulsan las compras por impulso, garantizando una rotación rápida y un margen atractivo. ¡No dejes pasar la oportunidad de tenerlos en tu mostrador y conquistar a tus clientes!"
15504,MOGUL GUSANITOS EXTREME 46X80GR,"¡Descubre la explosión de sabor con MOGUL GUSANITOS EXTREME! Estos deliciosos snacks son perfectos para satisfacer antojos y atraer a los amantes de lo crujiente. Presentados en formato de 46 bolsas de 80 gramos, su presentación es ideal para exhibir en tu kiosco. Con un alto margen de ganancia y una alta rotación gracias a su popularidad, son la compra perfecta para el público joven y aventurero. ¡No dejes pasar la oportunidad de incrementar tus ventas con este irresistible producto!"
15508,MOGUL TUBITOS MIX FRUTAL 30X70GR,"¡Descubre MOGUL TUBITOS MIX FRUTAL, el sabor que conquista a grandes y chicos! Con su irresistible mezcla de sabores frutales, estos tubitos son el snack perfecto para cualquier momento del día. Presentado en un formato de 30 paquetes de 70g, es ideal para exhibir en tu kiosco o almacén. Su atractivo diseño y delicioso sabor fomentan las compras por impulso, garantizando una alta rotación y un excelente margen de ganancia. ¡No dejes pasar esta oportunidad de aumentar tus ventas!"
15509,MOGUL MINI TWIST MOGUL UVA 6X500GR,"Descubre la irresistible frescura de MOGUL MINI TWIST MOGUL UVA, un snack que combina el sabor dulce de la uva con la diversión en cada bocado. Presentado en un formato de 6 paquetes de 500 gramos, es ideal para tus clientes que buscan un capricho refrescante. Su atractivo diseño y sabor único lo convierten en una opción perfecta para compras por impulso, asegurando un alto margen de ganancia. ¡Colócalo en tu mostrador y observa cómo vuela!"
15511,MOGUL TWIST ARCOIRIS 12X16X15GR,"Descubre el sabor vibrante de MOGUL TWIST ARCOIRIS, el snack que encanta a grandes y pequeños por su mezcla de colores y sabores irresistibles. Presentado en un práctico formato de 12 displays con 16 unidades de 15g cada uno, es ideal para exhibir en tu kiosco o almacén. Este producto no solo atrae a los consumidores por su aspecto divertido, sino que también garantiza una alta rotación y margen de ganancia, convirtiéndolo en una compra por impulso que no puede faltar en tu mostrador."
15512,MOGUL LADRILLO  ARCOIRIS 24X100GR,"¡Descubre la explosión de sabor que ofrece MOGUL LADRILLO ARCOÍRIS! Un delicioso snack ideal para todos los amantes de lo dulce, perfecto para atraer a niños y adultos por igual. Presentado en un formato práctico de 24 unidades de 100 gramos, este producto es una excelente opción para exhibir en tu kiosco o almacén. Su atractivo colorido y su irresistible sabor garantizan una alta rotación y un margen de ganancia atractivo. ¡Aprovecha la compra por impulso y llena tu mostrador con MOGUL!"
15516,MOGUL J BEANS MUNDIAL 12X10X50G,"¡Descubre el irresistible sabor de MOGUL J BEANS MUNDIAL! Estas deliciosas gominolas de frijolito son el snack perfecto para satisfacer esos antojos dulces. Presentadas en un atractivo formato de 12 displays de 10 bolsas de 50g cada una, son ideales para exhibir en tu kiosco. Su colorido y sabor vibrante atraen a todos, asegurando una compra por impulso. Aprovecha el alto margen de ganancia y la rápida rotación que este producto ofrece, perfecto para un público joven y divertido. ¡Impulsa tus ventas hoy!"
15518,TOPLINE SEVEN MANDARINA 20X16X14GR,"Descubre el refrescante sabor de TOPLINE SEVEN MANDARINA, la opción ideal para atraer a tus clientes en busca de un snack delicioso y saludable. Presentado en un formato práctico de 20 cajas con 16 unidades de 14 g, este producto se adapta perfectamente a tu exhibidor. Su atractivo sabor y presentación lo convierten en un favorito de compra por impulso, asegurando un alto margen de ganancia y rápida rotación. ¡Hazlo parte de tu oferta y verás cómo tus ventas se disparan!"
15519,TOPLINE SEVEN STRAWBERRY 20X16X14GR,"¡Descubre el irresistible sabor de TOPLINE SEVEN STRAWBERRY! Este delicioso snack de fresa se ha convertido en la tendencia favorita de los consumidores, perfecto para quienes buscan un toque dulce en su día. Presentado en un práctico formato de 20 cajas con 16 unidades de 14g, es ideal para exhibir en tu kiosco o almacén. Su atractivo diseño y sabor único fomentan la compra por impulso, asegurando un excelente margen de ganancia y una rápida rotación entre jóvenes y adultos. ¡No dejes pasar esta oportunidad!"
15539,MOGUL EXTREME FRUTILLAS 12X10X50GR,"¡Descubre el explosivo sabor de MOGUL EXTREME FRUTILLAS! Estas deliciosas gomitas son perfectas para atraer a los amantes de lo dulce, especialmente niños y jóvenes. Presentadas en un formato conveniente de 12 cajas de 10 unidades de 50g cada una, son ideales para exhibir en tu kiosco. Su llamativa presentación y sabor irresistible fomentan las compras por impulso, asegurando un margen atractivo que potenciará tus ventas. ¡No dejes pasar la oportunidad de sumar MOGUL a tu oferta y ver cómo tu mostrador se llena de sonrisas!"
14504,ROCKLETS SURTIDO DOYPACK 15X130GR,"¡Descubre la explosión de sabor que solo ROCKLETS puede ofrecer! Este surtido en Doypack de 15 bolsas de 130g cautivará a tus clientes con sus irresistibles sabores y textura crujiente. Ideal para el consumo inmediato, cada bolsa está diseñada para atraer a un amplio público, desde niños hasta adultos, convirtiéndolo en un producto perfecto para la compra por impulso. Con un excelente margen de ganancia, ROCKLETS garantiza una rotación rápida en tu mostrador, ¡no dejes pasar esta oportunidad de aumentar tus ventas!"
15338,RAMEN CUP CARNE 12X65GR,"¡Descubre el sabor irresistible del Ramen Cup Carne! Con su deliciosa mezcla de fideos y carne, este producto se ha convertido en una tendencia entre los amantes de la comida rápida. Presentado en un formato de 12 unidades de 65g, es ideal para exhibir en tu kiosco o almacén. Su fácil preparación y sabor auténtico lo convierten en una opción perfecta para compras por impulso. Ofrece un excelente margen de ganancia y atrae a un público joven y dinámico. ¡Aprovecha esta oportunidad!"
15339,RAMEN CUP POLLO 12X65GR,"¡Descubre el delicioso Ramen Cup Pollo! Este sabroso fideo instantáneo es ideal para quienes buscan una comida rápida y reconfortante. Cada caja contiene 12 unidades de 65g, perfectas para exhibir en tu kiosco o almacén. Su atractivo formato y su sabor irresistible garantizan que tus clientes lo elijan una y otra vez. Con un alto margen de ganancia y una gran rotación gracias a su compra por impulso, ¡no dejes pasar la oportunidad de incrementar tus ventas!"
13347,SONRISAS POR 3 12X3X108G,"Galletitas dulces sabor frambuesa, marca Bagley, formato pack de 3 x 108g."
10918,TOPLINE SEVEN SANDIA 36x16x14.7G,"Chicle sabor sandía marca Topline Seven, presentación de 16 unidades."
15112,MOGUL MASTI EXTREME ROLL TUTTI FRUTTI 13G,"Caramelos masticables sabor tutti frutti, marca Mogul, formato roll de 13 g."
15127,TABLETA BON O BON 2 ALVEOLOS 4X16X48G,"Tableta de chocolate rellena Bon O Bon, 2 alveolos de 48g cada uno."
13348,SONRISAS 36X108G,"Galletitas dulces rellenas con jalea de frambuesa, marca Bagley, formato de 108g."
13138,SURTIDO SELECCIÓN ARCOR 24X228G,"Bombones surtidos de chocolate, marca Arcor, presentación de 228,6 g."
15190,MANA ACARAMELADA 36X145G,"Galletitas acarameladas marca Maná, formato de 145 gramos."
13334,RELLENO UNTABLE COFLER BLOCK 24X290G,"Relleno untable de chocolate, marca Cofler, formato 290g, sin TACC."
12101,TOPLINE SEVEN ULTRA RED BERRY 12X12X24G,Chicles sabor Red Berry en formato de 12 unidades de 24g.
14675,COFLER CUPS SPLIT 20X16X17G,"Galletitas rellenas de chocolate con crema sabor frutilla, formato de 20x16x17g."
13909,MERENGADAS FRUTILLA POR 3 12X3X87G,Galletitas merengadas rellenas sabor frutilla en formato tripack de 87g.
15263,CUBANITOS COCO 4X16X29G,"Barquillos rellenos de crema sabor coco, marca Cofler, formato de 29 g."
15224,MOGUL JELLY BUTTONS 46X80G,"Gomitas de gel sabor frutal, marca Mogul, presentación de 80 g."
15110,MOGUL TWIST MAX BLUEBERRY 6X24X25G,"Caramelos sabor arándano, marca Mogul, presentación de 6 cajas de 24 unidades de 25 g."
14164,MOGUL LADRILLOS FRUTILLA 6X500G,"Gomitas en forma de ladrillos sabor frutilla, marca Mogul, presentación de 6 bolsas de 500 g."
13121,MOGUL MORAS 12X10X50G,"Gomitas de gelatina sabor mora, marca Mogul, presentación de 12 cajas de 10 unidades de 50 g."
14740,MOGUL EXTREME TUBITOS TUTTI FRUTTI 12X16X15G,"Gomitas ácidas sabor tutti frutti, marca Mogul, presentación de 12 cajas de 16 unidades de 15 g."
14800,MOGUL SANDIA EXTREME 6x500G,"Gomitas sabor sandía, marca Mogul, presentación de 6 bolsas de 500 g."
13434,RELLENO UNTABLE AGUILA NUT 24X290G,"Relleno untable sabor avellana, marca Águila, presentación de 24 frascos de 290 g."
11808,SIMPLE VITALIDAD 6X60UN,"Suplemento vitamínico en pastillas goma sabor frutilla, marca Simple Bago."
15145,MOGUL JELLY BEANS EXTREME 12X10X50G,"Jelly beans sabor frutilla, marca Mogul, presentación de 50 g en caja de 10 unidades."
15111,MOGUL MASTI EXTREME ROLL MANZANA 13G,"Snack Masti Extreme Roll sabor manzana, presentación de 12 displays con 48 unidades de 13 g cada uno."
13854,TOPLINE SEVEN TURBO MINT 12X50G,"Chicle confitado sabor menta, marca Topline Seven, formato de 50 g, pack de 12."
6020,MOGUL ROLLO 12X12X35G,"Gomitas de frutas sabor variadas, marca Mogul, presentación de 35 g en caja de 12 unidades."
12279,MASTICABLES CRAZY 10X800G,"Caramelo masticable sabor tutti frutti, marca Arcor, presentación de 800 g."
15221,MOGUL ANILLOS 46X80G,"Gomitas sabor frutilla en forma de anillos, bolsa de 80g."
11646,MOGUL EXTREME ROLLO 12X12X35G,"Gomitas tipo rollo sabor surtido, marca Mogul, presentación de 35 g por unidad."
15169,MOGUL OSO EXTREME 46X80G,"Gomitas ácidas sabor frutales en forma de oso, marca Mogul, 80 g."
14403,KESITAS BOLSA 15X250G,"Galletitas saladas sabor original, marca Kesitas, bolsa de 250 g."
14872,MOGUL BOMBON DE FRUTA 24X80G,"Bombón de fruta sabor tropical, marca Mogul, presentado en bolsa de 80 gramos."
12334,TOPLINE SEVEN MENTHOL 36X16X14G,"Chicle sin azúcar sabor mentol, marca Topline, presentación de 16 unidades de 14 g."
14184,MOGUL JELLY BEANS 12X10X50G,"Gomitas frutales sabor variados, marca Mogul, formato 10 x 50 g."
12385,CHUPUTIN EXTREME DUO 12x24x18G,"Chupetín ácido sabor frutilla y limón, marca Mister Pops, formato de 18 g."
15207,ROCKLETS EXTREME 12X24X20G,"Confites rellenos sabor ácido, marca Arcor, presentación de 24 unidades de 20 g."
15404,TOPLINE SEVEN  TITTI FRUTTI 20X16X14G,"Galletas sabor frutilla, marca Topline Seven, presentación de 20 cajas con 16 galletas de 14 g."
10129,MENTHO PLUS CHERRY 12X12X29.4G,"Chicle sabor cereza, marca Mentho Plus, presentación de 12 displays con 12 unidades de 29.4 g."
2170,MENTHO PLUS ACIDOS BLACK CHERRY 12X12X27.2G,"Chicle ácido sabor cereza negra, marca Mentho Plus, presentación de 12 displays con 12 unidades de 27.2 g."
13748,MOGUL EXTREME ROCKS 12X10X45G,"Gusanitos sabor arándano, marca Mogul Extreme, presentación de 12 displays de 10 unidades de 45 g."
14751,MINI TUBITO SANDIA 24X100G,"Gomitas sabor sandía, marca Mogul, presentación de 100 g."
11807,SIMPLE FIBRA 6X60UN,"Suplemento de fibra en pastillas de goma sabor frutos rojos, marca Simple."
10132,MENTHO PLUS MENTA 12X12X29.4G,"Caramelos mentolados sabor menta, marca Menthoplus, en envase de 29.4 g."
14997,RAMEN CARNE 24X70G,"Fideos instantáneos sabor carne, marca Arcor, formato de 70 g."
14750,MOGUL TUBITOS EXTREME TUTTI FRUTTI 6X500G,"Gomitas tubitos sabor tutti frutti, presentación de 6 bolsas de 500 g."
14049,MOGUL TUBITOS TUTTI FRUTTI 6X24X25G,"Gomitas tubitos sabor tutti frutti, presentación de 6 displays con 24 unidades de 25 g."
6178,MOGUL PIECITOS 12X12X30G,"Gomitas de goma sabor frutilla ácida, marca Mogul, presentación de 12 unidades de 30 g."
12569,SIMPLE FIBRA DOY PACK 12X28UN,"Suplemento de fibra en doypack sabor frutos rojos, marca Bago."
14727,TOPLINE SEVEN TURBO MINT 10X6X25G,"Chicle confitado sabor menta, marca Topline Seven, formato 25 g, pack de 10 unidades."
13056,BOMBON COFLER BLOCK 20X16X16G,"Bombón Cofler Block sabor chocolate, presentación de 20 unidades de 16 g cada una."
13024,MOGUL SANDIA EXTREME 12X10X50G,"Gomitas sabor sandía, marca Mogul, presentación de 12 unidades de 50 g."
11090,MENTHO PLUS ACIDOS MANZANA 12X12X28G,"Caramelos ácidos sabor manzana, marca Menthoplus, presentación de 12 unidades de 28 g."
12567,SIMPLE VITALIDAD DOY PACK 12X28UN,"Suplemento vitamínico en gomitas sabor frutilla, marca Simple Vitalidad, presentación de 12x28 unidades."
15106,MOGUL MINI TUBITOS EXTREME MIX FRUTILLA 24X100G,"Snack Mogul mini tubitos sabor frutilla, presentación de 24 unidades de 100 g."
13710,TOPLINE7 ULTRA DOBLE 12X12X24G,"Snack sabor Ultra Doble, presentación de 12 displays con 12 unidades de 24 g."
14353,AMOR 36X110G,"Galletitas dulces sabor vainilla, marca Amor, presentación de 36 unidades de 110 g."
14830,"MENTHO PLUS 2 FRUTILLA 12X12X27,2G","Caramelo sabor frutilla, marca Mentho Plus, presentación de 12 displays con 12 unidades de 27,2 g."
14745,CREATINA SIN SABOR 6X300G,"Creatina en polvo sin sabor, presentación de 6 envases de 300 g."
13782,MANA LIMON 36X136G,Galletitas dulces sabor limón en formato de 136g.
15075,MOGUL MASTI SPLASH UVA Y TUTTI FRUTTI 12X10X30G,Mogul Masti Splash en sabores uva y tutti frutti en formato de 12 cajas de 10 unidades de 30g.
14167,MOGUL LENGUAS MAX TUTTI FRUTTI 6X24X15G,Mogul Lenguas Max en sabor tutti frutti en formato de 6 cajas de 24 unidades.
12102,TOPLINE SEVEN ULTRA CLEAN MINT 12X12X24G,Chicle sabor menta limpia en formato de 12 unidades de 24g.
13977,MELITAS 32X159G,"Galletitas sabor vainilla, presentación de 32 unidades de 159 g."
13965,MERENGADAS FRUTILLA 36X88G,"Galletitas merengadas sabor frutilla, presentación de 36 unidades de 88 g."
14748,MOGUL TUBITOS EXTREME  FRUTILLA 6X500G,"Gomitas tubitos sabor frutilla, presentación de 6 unidades de 500 g."
14676,CHOCOLATE TAZA ARCOR 4X16X100G,"Descubre el irresistible Chocolate Taza Arcor, la opción perfecta para los amantes del chocolate. Con su exquisito sabor y textura cremosa, este producto se convierte en el favorito del público. Presentado en un formato de 4 packs con 16 unidades de 100g cada uno, es ideal para exhibir en tu kiosco. Su atractivo y popularidad garantizan una alta rotación y excelentes márgenes de ganancia, impulsando las compras por impulso. ¡No dejes pasar la oportunidad de atraer a tus clientes!"
7227,TOFI BONBON LECHE 12X32X15G,"¡Descubre la delicia irresistible de TOFI Bonbon Leche! Con su sabor cremoso y suave, este dulce se ha convertido en un favorito de grandes y chicos. Presentado en un práctico formato de 12 displays de 32 unidades de 15g, es perfecto para exhibir en tu kiosco o almacén. Su atractivo visual y delicioso sabor fomentan la compra por impulso, garantizando un excelente margen de ganancia. No dejes pasar la oportunidad de atraer a más clientes con este dulce éxito."
7466,TOFI LECHE RELLENO 8X15X55G,"Descubre TOFI LECHE RELLENO, el snack que enamora a grandes y chicos con su irresistible sabor lácteo y su textura cremosa. Este producto viene en un formato ideal de 8 paquetes de 15 unidades de 55g cada uno, perfecto para exhibir en tu kiosco o almacén. Su atractivo diseño y delicioso sabor lo convierten en una compra por impulso. Aumenta tu rotación de ventas y asegura un margen atractivo al ofrecer un producto que capta la atención de tu público objetivo. ¡No te lo pierdas!"
15322,CHUPETIN MR POP FRUTAL ESFERICO  625G,"¡Descubre el irresistible sabor del Chupetín Mr. Pop Frutal Esférico! Este delicioso dulce es un favorito entre los más pequeños, ideal para atraer a los clientes en tu almacén. Presentado en un formato de 625g, que contiene 12 displays de 50 unidades, es perfecto para el mostrador. Su atractivo diseño y explosión de sabores lo convierten en un producto de compra por impulso, garantizando un alto margen de ganancia y una rotación rápida. ¡No te quedes sin él!"
15285,HELADO ALFAJOR BONOBON 16X62G,"¡Descubre el irresistible Helado Alfajor Bonobón! Con su combinación perfecta de dulce de leche y cobertura de chocolate, este helado es una explosión de sabor que encantará a tus clientes. Presentado en un formato de 16 unidades de 62g, es ideal para exhibir en tu kiosco. Su atractivo formato promueve la compra por impulso, garantizando un alto margen de ganancia. No dejes pasar la oportunidad de ofrecer un producto que se convertirá en el favorito de todos. ¡Aumenta tu rotación y ventas hoy!"
