client_phone,session_id,sender_type,type,message,content,created_at,is_mock
5493416524997,5493416524997,ai,ai,Te confirmo que el pedido P-00138 fue registrado correctamente por 92827.20.,Te confirmo que el pedido P-00138 fue registrado correctamente por 92827.20.,2026-06-21 13:37:56,true
5493416524997,5493416524997,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 13:39:03,true
5493416986538,5493416986538,ai,ai,"Hola La Cerveza de la Ciudad, paso a revisar tu pedido P-00063 de Cepita Durazno Hot Fill 1L x6 + Aquarius Pomelo 1,5L x6.","Hola La Cerveza de la Ciudad, paso a revisar tu pedido P-00063 de Cepita Durazno Hot Fill 1L x6 + Aquarius Pomelo 1,5L x6.",2026-06-22 13:36:06,true
5493416986538,5493416986538,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 13:37:35,true
5493416986538,5493416986538,ai,ai,Te confirmo que el pedido P-00063 fue registrado correctamente por 194155.68.,Te confirmo que el pedido P-00063 fue registrado correctamente por 194155.68.,2026-06-22 13:38:37,true
5493416986538,5493416986538,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 13:39:40,true
5493418277249,5493418277249,ai,ai,"Hola Distribuidora La Estrella, vi que tenes un pedido abierto por Monster Mango Loco 473ml x6 y queria ayudarte a cerrarlo.","Hola Distribuidora La Estrella, vi que tenes un pedido abierto por Monster Mango Loco 473ml x6 y queria ayudarte a cerrarlo.",2026-06-23 12:36:06,true
5493418277249,5493418277249,human,human,"Hola, queria hacer un reclamo por producto faltante.","Hola, queria hacer un reclamo por producto faltante.",2026-06-23 12:37:44,true
5493418277249,5493418277249,ai,ai,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,2026-06-23 12:38:26,true
5493418277249,5493418277249,human,human,"Dale, quedo atento.","Dale, quedo atento.",2026-06-23 12:39:27,true
5493418277249,5493418277249,ai,ai,Ya quedo registrado. Te aviso apenas tengamos respuesta.,Ya quedo registrado. Te aviso apenas tengamos respuesta.,2026-06-23 12:40:16,true
5493419686914,5493419686914,ai,ai,"Hola El Trago Perfecto, paso a revisar tu pedido P-00090 de Bonaqua Sin gas 1,5L x6.","Hola El Trago Perfecto, paso a revisar tu pedido P-00090 de Bonaqua Sin gas 1,5L x6.",2026-06-21 09:36:06,true
5493419686914,5493419686914,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 09:37:02,true
5493419686914,5493419686914,ai,ai,Te confirmo que el pedido P-00090 fue registrado correctamente por 188746.75.,Te confirmo que el pedido P-00090 fue registrado correctamente por 188746.75.,2026-06-21 09:38:26,true
5493419686914,5493419686914,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 09:39:49,true
5493513952681,5493513952681,ai,ai,"Hola Bebidas de la Sierra, paso a revisar tu pedido P-00068 de Schweppes Pomelo Zero 1,5L x6.","Hola Bebidas de la Sierra, paso a revisar tu pedido P-00068 de Schweppes Pomelo Zero 1,5L x6.",2026-06-22 11:36:06,true
5493513952681,5493513952681,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 11:37:16,true
5493513952681,5493513952681,ai,ai,Te confirmo que el pedido P-00068 fue registrado correctamente por 77776.20.,Te confirmo que el pedido P-00068 fue registrado correctamente por 77776.20.,2026-06-22 11:38:27,true
5493513952681,5493513952681,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 11:39:25,true
5493514079279,5493514079279,ai,ai,"Hola Bebidas La Nueva, vi que tenes un pedido abierto por Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2 y queria ayudarte a cerrarlo.","Hola Bebidas La Nueva, vi que tenes un pedido abierto por Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2 y queria ayudarte a cerrarlo.",2026-06-23 09:36:06,true
5493514079279,5493514079279,human,human,"Buen dia, pasame detalle de ese pedido por favor.","Buen dia, pasame detalle de ese pedido por favor.",2026-06-23 09:37:54,true
5493514079279,5493514079279,ai,ai,Te confirmo que el pedido P-00157 sigue en curso por un total de 169764.94. Si queres te lo dejo cerrado hoy.,Te confirmo que el pedido P-00157 sigue en curso por un total de 169764.94. Si queres te lo dejo cerrado hoy.,2026-06-23 09:39:09,true
5493514079279,5493514079279,human,human,"Dale, mandamelo asi.","Dale, mandamelo asi.",2026-06-23 09:40:11,true
5493514079279,5493514079279,ai,ai,"Genial, te lo dejo confirmado y en preparacion.","Genial, te lo dejo confirmado y en preparacion.",2026-06-23 09:41:15,true
5493515971311,5493515971311,ai,ai,"Hola La Barra de Bebidas, paso a revisar tu pedido P-00048 de Sprite Zero 2,25L x6.","Hola La Barra de Bebidas, paso a revisar tu pedido P-00048 de Sprite Zero 2,25L x6.",2026-06-21 13:36:06,true
5493515971311,5493515971311,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 13:37:14,true
5493515971311,5493515971311,ai,ai,Te confirmo que el pedido P-00048 fue registrado correctamente por 130433.56.,Te confirmo que el pedido P-00048 fue registrado correctamente por 130433.56.,2026-06-21 13:38:32,true
5493515971311,5493515971311,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 13:39:10,true
5493516216782,5493516216782,ai,ai,"Hola La Cerveza de la Casa, paso a revisar tu pedido P-00096 de Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6.","Hola La Cerveza de la Casa, paso a revisar tu pedido P-00096 de Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6.",2026-06-21 12:36:06,true
5493516216782,5493516216782,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 12:36:52,true
5493516216782,5493516216782,ai,ai,Te confirmo que el pedido P-00096 fue registrado correctamente por 51420.63.,Te confirmo que el pedido P-00096 fue registrado correctamente por 51420.63.,2026-06-21 12:38:11,true
5493516216782,5493516216782,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 12:39:19,true
5493517304254,5493517304254,ai,ai,"Hola Bebidas del Mercado, paso a revisar tu pedido P-00060 de Sprite Zero Lata 354ml x6.","Hola Bebidas del Mercado, paso a revisar tu pedido P-00060 de Sprite Zero Lata 354ml x6.",2026-06-21 09:36:06,true
5493517304254,5493517304254,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-21 09:37:55,true
5493517304254,5493517304254,ai,ai,Te confirmo que el pedido P-00060 fue registrado correctamente por 131641.53.,Te confirmo que el pedido P-00060 fue registrado correctamente por 131641.53.,2026-06-21 09:38:47,true
5493517304254,5493517304254,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-21 09:40:01,true
5493517632424,5493517632424,ai,ai,"Hola Distribuidora El Oasis, paso a revisar tu pedido P-00141 de Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2.","Hola Distribuidora El Oasis, paso a revisar tu pedido P-00141 de Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2.",2026-06-22 12:36:06,true
5493517632424,5493517632424,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-06-22 12:37:22,true
5493517632424,5493517632424,ai,ai,Te confirmo que el pedido P-00141 fue registrado correctamente por 80150.22.,Te confirmo que el pedido P-00141 fue registrado correctamente por 80150.22.,2026-06-22 12:38:29,true
5493517632424,5493517632424,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-06-22 12:39:56,true
5493518648263,5493518648263,ai,ai,"Hola Bebidas de la Tarde, paso a revisar tu pedido P-00093 de Sprite 2,25L x6.","Hola Bebidas de la Tarde, paso a revisar tu pedido P-00093 de Sprite 2,25L x6.",2026-06-22 13:36:06,true
