product_code,nombre,descripcion
3028,MARINARO NARANJA 4X3 PREMIUM,"Gaseosa naranja, marca Marinaro, caja x4 botellas de 3 L."
3029,MARINARO GRANADINA 8X500 VIDRIO,"Gaseosa granadina, marca Marinaro, caja x8 botellas de vidrio de 500 ml."
3030,"MARINARO POMELO 6 X 2,25","Gaseosa pomelo, marca Marinaro, caja x6 botellas de 2,25 L."
3031,MARINARO POMELO 12 X 500,"Gaseosa pomelo, marca Marinaro, caja x12 botellas de 500 ml."
3032,MARINARO POMELO 4X3 PREMIUM,"Gaseosa pomelo, marca Marinaro, caja x4 botellas de 3 L."
3033,MARINARO LIMONADA 8X500 VIDRIO,"Gaseosa limonada, marca Marinaro, caja x8 botellas de vidrio de 500 ml."
3047,"MARINARO GRANADINA 6X1,5","Gaseosa granadina, marca Marinaro, caja x6 botellas de 1,5 L."
3049,"MARINARO COLA 6X1,5","Gaseosa cola, marca Marinaro, caja x6 botellas de 1,5 L."
3051,"MARINARO MANZANA 6X1,5","Gaseosa manzana, marca Marinaro, caja x6 botellas de 1,5 L."
3052,"MARINARO LIMONADA 6X1,5","Gaseosa limonada, marca Marinaro, caja x6 botellas de 1,5 L."
3053,MARINARO UVA 12X500,"Gaseosa uva, marca Marinaro, caja x12 botellas de 500 ml."
3054,MARINARO ICE LIMA LIMON 4X3,"Gaseosa ice lima limón, marca Marinaro, caja x4 botellas de 3 L."
3055,MARINARO UVA 4X3 PREMIUM,"Gaseosa uva, marca Marinaro, caja x4 botellas de 3 L."
3070,MARINARO ICE COLA 4X3,"Gaseosa ice cola, marca Marinaro, caja x4 botellas de 3 L."
3071,MARINARO ICE LIMONADA 4X3,"Gaseosa ice limonada, marca Marinaro, caja x4 botellas de 3 L."
3072,MARINARO ICE MANZANA 4X3,"Gaseosa ice manzana, marca Marinaro, caja x4 botellas de 3 L."
3073,MARINARO ICE NARANJA 4X3,"Gaseosa ice naranja, marca Marinaro, caja x4 botellas de 3 L."
3075,MARINARO ICE GRANADINA 4X3,"Gaseosa ice granadina, marca Marinaro, caja x4 botellas de 3 L."
3076,"MARINARO NARANJA 6X1,5","Gaseosa naranja, marca Marinaro, caja x6 botellas de 1,5 L."
4501,"SODA MARINARO 6 X 2,25","Soda, marca Marinaro, caja x6 botellas de 2,25 L presentación en pack."
4502,SODA MARINARO 12 X 500,"Soda, marca Marinaro, caja x12 botellas de 500 ml presentación en pack."
4503,"SODA MARINARO 6 X 1,5","Soda, marca Marinaro, caja x6 botellas de 1,5 L presentación en pack."
4504,SODA MARINARO SIFON 4 X 2,"Soda, marca Marinaro, caja x4 sifones de 2 L presentación en pack."
4506,"SODA BAGGIO FRESH 6X2,25","Jugo, marca Baggio, caja x6 botellas de 2,25 L presentación en pack."
5001,BRAHMA 24X473 LATA,"Cerveza rubia, marca Brahma, caja x24 latas de 473 ml."
5011,QUILMES STOUT 24X473 LATA,"Cerveza stout, marca Quilmes, caja x24 latas de 473 ml."
5014,HEINEKEN 24X473 LATA,"Cerveza rubia, marca Heineken, caja x24 latas de 473 ml."
5015,HEINEKEN CERO 24X473 LATA,"Cerveza rubia, marca Heineken, caja x24 latas de 473 ml."
5021,QUILMES CERO 24X473 LATA,"Cerveza rubia, marca Quilmes, caja x24 latas de 473 ml."
5022,QUILMES 24X473 LATA,"Cerveza rubia, marca Quilmes, caja x24 latas de 473 ml."
5072,IMPERIAL EXTRA LAGER 24X473,"Cerveza rubia, marca Imperial, caja x24 botellas de 473 ml."
5114,IMPERIAL GOLDEN 24X473 CERO,"Cerveza rubia, marca Imperial, caja x24 botellas de 473 ml."
7331,PAPA QUENTO BBQ 18X82,"Snack, caja x18 unidades de 82 g presentación en pack."
2014,AGUA MARINARO 12X500,"Agua mineral, marca Marinaro, caja x12 botellas de 500 ml."
2015,"AGUA MARINARO 6X1,5","Agua mineral, marca Marinaro, caja x6 botellas de 1,5 L."
2016,"AGUA MARINARO 6X2,25","Agua mineral, marca Marinaro, caja x6 botellas de 2,25 L."
2021,"AGUA DE MESA FRESH 6X1,5","Agua mineral, caja x6 botellas de 1,5 L presentación en pack."
2521,"SIERRA DE LOS PADRES 6X1,5 POMELO ROSADO","Agua mineral pomelo, marca Sierra de los Padres, caja x6 botellas de 1,5 L."
3041,"SPRITE 6X1,5","Gaseosa, marca Sprite, caja x6 botellas de 1,5 L presentación en pack."
3046,"COCA COLA 6X1,5 S/AZUCAR","Gaseosa cola, marca Coca-Cola, caja x6 botellas de 1,5 L."
3057,AGUA TONICA SALVADOR 12X500,"Agua mineral, caja x12 botellas de 500 ml presentación en pack."
3069,"AGUA TONICA SALVADOR 6X1,5","Agua mineral, caja x6 botellas de 1,5 L presentación en pack."
3074,MARINARO ICE POMELO ROSADO 4X3,"Gaseosa ice pomelo, marca Marinaro, caja x4 botellas de 3 L."
571,PUNA RESERVA MALBEC 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml."
577,HELIOS PUNA CABERNET 6X750,"Vino cabernet, marca Puna, caja x6 botellas de 750 ml."
64,CAFAYATE CABERNET 6X750,"Vino cabernet, marca Cafayate, caja x6 botellas de 750 ml."
69,CAFAYATE MALBEC 6X750,"Vino malbec, marca Cafayate, caja x6 botellas de 750 ml."
711,SANTA JULIA TARDIO TORRONTES 12X500,"Vino torrontés, marca Santa Julia, caja x12 botellas de 500 ml."
7205,"TERMA CITRUS 12X1,35","Amargo citrus, marca Terma, caja x12 botellas de 1,35 L."
7206,"TERMA CUYANO 12X1,35","Amargo, marca Terma, caja x12 botellas de 1,35 L presentación en pack."
7222,"TERMA CUYANO 12X1,35 CERO","Amargo, marca Terma, caja x12 botellas de 1,35 L presentación en pack."
7248,"TERMA CITRUS S/AZUCAR 12X1,35","Amargo citrus, marca Terma, caja x12 botellas de 1,35 L."
7301,MANI SALADO SEMIX 30X120GR,"Snack, marca Semix, caja x30 unidades de 120 g presentación en pack."
7312,MANI SALADO SEMIX 30X120GR JAMON SERRANO,"Snack, marca Semix, caja x30 unidades de 120 g presentación en pack."
74,CAFAYATE RESERVE CABERNET 6X750,"Vino cabernet, marca Cafayate, caja x6 botellas de 750 ml."
75,CAFAYATE RESERVE MALBEC 6X750,"Vino malbec, marca Cafayate, caja x6 botellas de 750 ml."
76,CAFAYATE RESERVE TORRONTES 6X750,"Vino torrontés, marca Cafayate, caja x6 botellas de 750 ml."
7638,VODKA SMIRNOFF GREEN APPLE 24X473 LATA,"Bebida blanca, caja x24 latas de 473 ml presentación en pack."
7652,VODKA SMIRNOFF RED BERRIE 24X473 LATA,"Bebida blanca, caja x24 latas de 473 ml presentación en pack."
776,PUNA MALBEC RESERVA 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml."
777,PUNA MALBEC 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml."
78,CAFAYATE SYRAH 6X750,"Vino syrah, marca Cafayate, caja x6 botellas de 750 ml."
782,PUNA HELIOS MALBEC 6X750,"Vino malbec, marca Puna, caja x6 botellas de 750 ml."
79,CAFAYATE TORRONTES 6X750,"Vino torrontés, marca Cafayate, caja x6 botellas de 750 ml."
8019,SIDRA LUNA NEGRA EXTRA DULCE 6X750,"Sidra, marca Luna Negra, caja x6 botellas de 750 ml."
8020,SIDRA LUNA NEGRA 6X750,"Sidra, marca Luna Negra, caja x6 botellas de 750 ml."
9207,WHISKY BLENDER´S PRIDE 6X750,"Bebida blanca, caja x6 botellas de 750 ml presentación en pack."
9234,WHISKY J WALKER DOUBLE BLACK 6X750,"Bebida blanca, caja x6 botellas de 750 ml presentación en pack."
9272,WHISKY J WLAKER BLUE LABEL EST 6X750,"Bebida blanca, caja x6 botellas de 750 ml presentación en pack."
9473,YERBA VERDEFLOR 12X500 BOLDO,"Yerba mate, marca Verdeflor, caja x12 unidades de 500 g."
9475,YERBA VERDEFLOR 12X500 CEDRON,"Yerba mate, marca Verdeflor, caja x12 unidades de 500 g."
