product_code,nombre,descripcion
AFDE0155,Hummus Baba Ganush x 170gr,"Hummus de berenjenas asadas, elaborado con pasta de sésamo y jugo de limón, presentado en envase de 170 g, sin conservantes. Ideal para untar en panes o como dip para vegetales."
AFDE0201,chimichurri el viajero 310gr,"Chimichurri elaborado con una mezcla de hierbas, especias y aceite, presentado en frasco de 310 g, marca Alcaraz Gourmet, ideal para acompañar carnes asadas y parrillas."
AFEL0050,Hamburguesa Green Gold clasica de 80grs x 2,"Hamburguesa de carne vacuna Green Gold clásica de 80 gramos, presentada en pack de 2 unidades, elaborada con carne seleccionada y sin aditivos, ideal para parrilla o cocina rápida."
AFEL0051,Hamburguesa Green Gold casera de 120grs x 4,"Hamburguesa casera de 120 gramos elaborada por Green Gold, a base de ingredientes naturales, ideal para asar a la parrilla o cocinar en sartén, presentada en pack de 4 unidades."
AFTE0003,Colita de Cuadril,"Colita de cuadril, corte de carne magra y tierno, ubicado en la parte posterior del animal, ideal para asado. Presentación envasada al vacío, peso aproximado de 1.2 kg, origen Argentina."
AFTE0005,Bife de Chorizo,"Bife de chorizo, corte de carne vacuna proveniente del lomo, con un grosor aproximado de 2 cm, caracterizado por su jugosidad y textura tierna, ideal para asar a la parrilla o cocinar a la plancha."
AFTE0012,Entraña,"Entraña de novillo, corte de carne del diafragma, envasada al vacío, con un peso neto de 15 kg y unidades de aproximadamente 800 g cada una, ideal para asados y parrillas."
AFTE0020,Chinchulin,"Chinchulín de carne de vaca, preparado a partir de intestinos delgados, envasado al vacío, ideal para asados y parrillas, con textura crocante por fuera y tierna por dentro al cocinarse a la parrilla."
AFTE0023,Tomahawk,"Corte de carne vacuna premium tipo ojo de bife con el hueso de la costilla entero y limpio, ideal para asar a la parrilla a fuego lento para lograr una cocción jugosa y presentación gourmet."
AFTE0052,Tapa de Asado,"Tapa de asado, corte de carne de res ubicado en la parte superior del costillar, ideal para asar a la parrilla o al horno, presentado envasado al vacío y refrigerado, con un peso aproximado de 1.5 kg."
AFTE0086,Lomo Estancia CP,"Lomo vacuno premium envasado al vacío, corte de carne extremadamente tierno y magro, marca Estancia CP, ideal para asar entero a la parrilla, al horno o fileteado como bife."
AFTE0091,Asado tira ancha (6 costillas),"Asado tira ancha de 6 costillas, corte de carne bovina ideal para parrilla, con un peso aproximado de 2.5 kg, envasado al vacío, que resalta su jugosidad y terneza al ser cocinado a las brasas."
AFVA0031,Carbon x 4 Kg,"Carbón vegetal en bolsa de 4 kg, ideal para parrillas, con alto poder calorífico y bajo contenido de cenizas, proveniente de maderas seleccionadas, garantizando una combustión eficiente y prolongada."
AFVA0206,Maderita iniciadoras de fuego,"Maderitas iniciadoras de fuego elaboradas en madera natural, diseñadas para encender carbón y leña de manera eficiente, presentadas en un paquete de 36 unidades con un peso total de 0.56 lb, ideales para parrillas y fogatas."
DELI0034,Pizza Especial Luco,"Pizza congelada de masa fina, cubierta con salsa de tomate, mozzarella, jamón y morrones, presentada en porciones de 400 gramos. Producto elaborado por la marca Luco, ideal para calentar en horno o microondas."
DELI0037,Pizza Muzzarella Luco,"Pizza muzzarella de 30 cm de diámetro, elaborada con masa de trigo, salsa de tomate, y queso muzzarella de alta calidad. Presentación congelada, lista para hornear, ideal para compartir en reuniones y eventos."
DELI0038,Sorrentinos Premium Molleja al verdeo,"Sorrentinos premium rellenos de molleja al verdeo, elaborados de manera artesanal con masa fresca y un relleno jugoso, presentados en porciones de 340 gramos, ideales para cocción en agua hirviendo o al horno."
VACO0003,RabasFazzio,"Rabas de calamar congeladas, envasadas al vacío, marca Fazzio, ideales para fritura o a la parrilla, con un peso neto de 500 gramos por paquete, provenientes de pesquerías sostenibles en el Atlántico Sur."
VACO0005,Langostinos peladosFazzio,"Langostinos pelados de la marca Fazzio, congelados, de origen argentino, seleccionados y procesados para mantener su frescura y calidad, ideales para diversas preparaciones culinarias."
VACO0017,Canelones de mariscoFazzio,"Canelones de marisco Fazzio, elaborados con pasta fresca rellena de mariscos seleccionados, envasados al vacío para conservar su frescura, ideales para cocinar al horno o hervidos, presentados en porciones de 500 gramos."
VACO0020,Milanesas de pollloFazzio,"Milanesas de pollo Fazzio, elaboradas con pechuga de pollo de alta calidad, empanizadas con pan rallado y especias, presentadas en porciones listas para cocinar, envasadas al vacío para conservar frescura y sabor."
VACO0022,Filet trucha despinadaFazzio,"Filet de trucha despinada, proveniente de criaderos sostenibles, envasado al vacío para preservar frescura y calidad, ideal para preparaciones a la parrilla o al horno, marca Fazzio."
VACO0024,Atún rojoFazzio,"Atún rojo fresco de la marca Fazzio, envasado al vacío, proveniente de aguas del Atlántico, ideal para preparaciones en tartas o a la parrilla, con un alto contenido de proteínas y omega-3."
VACO0025,Milanesas de merluza finas hierbasFazzio,"Milanesas de merluza empanizadas con finas hierbas, envasadas al vacío, listas para cocinar. Producto de la marca Fazzio, ideal para fritura o al horno, con un peso aproximado de 400 gramos por paquete."
VACO0037,Heineken Litro,"Cerveza tipo lager de origen holandés, Heineken, presentada en botella de 1 litro, con una graduación alcohólica del 5%, elaborada con lúpulo y cebada malteada, ideal para acompañar comidas y reuniones."
VACO0038,Bandeja servir asado 50x25El Mansero,"Bandeja para servir asado de acero inoxidable, dimensiones 50x25 cm, diseñada para presentar carnes y picadas, resistente a altas temperaturas y fácil de limpiar, ideal para uso en casa o restaurantes."
VACO0040,Bandeja servir asado 42x20El Mansero,"Bandeja de acero inoxidable para servir asados, con dimensiones de 42x20 cm, resistente a altas temperaturas y fácil de limpiar, ideal para presentar carnes y picadas en eventos o reuniones familiares."
VACO0042,Tabla 30x60 KiriEl Mansero,"Tabla de madera de pino de 30x60 cm, ideal para picadas y asados, con acabado liso y tratamiento anti-humedad, marca KiriEl Mansero, adecuada para uso en cocina y parrilla."
VACO0043,Tabla 30x15El Mansero,"Tabla de madera de 30x15 cm, fabricada en madera de pino, ideal para el corte y presentación de carnes, con acabado liso que facilita la limpieza y evita la absorción de olores. Producto de la marca El Mansero."
VACO0045,Planchetita con tapaEl Mansero,"Plancha o planchetita de hierro con tapa de la marca El Mansero, ideal para cocinar carnes, vegetales o hamburguesas sobre hornalla, parrilla o brasas de forma directa y pareja."
VACO0051,Hacha cheffEl Mansero,"Hacha de chef de acero inoxidable con mango ergonómico de madera, diseñada para cortes precisos en carnes y vegetales, ideal para parrilla y cocina profesional. Longitud de la hoja: 20 cm, peso: 1.5 kg, incluye funda de protección."
VACO0053,Set TramontinaEl Mansero,"Set de cubiertos para asado marca Tramontina con terminaciones El Mansero, que incluye cuchillo de carne de alta precisión y tenedor trinchante, ideal para comer asado."
AFCE0111,Morcilla bombom magret EV x 400 gr,"Morcilla bombón elaborada con sangre de cerdo, carne de cerdo, pasas de uva, nuez, cebolla de verdeo y especias, presentada envasada al vacío, ideal para asados y parrillas, peso neto de 400 gramos, origen Argentina."
VACO0078,Pizza envasada al vacio fugazettaPIZZA NAPLES,"Pizza envasada al vacío tipo fugazzeta, elaborada con masa de fermentación lenta, 250g de mozzarella y cebolla, ideal para congelar y calentar en horno en 10 minutos. Presentación envasada al vacío para conservar frescura."
AFDE0055,Cubanitos Caprice x 115gr,"Golosina tipo chocolate con relleno de crema de avellanas, presentada en un paquete de 115 g, sin TACC, con ingredientes que incluyen cacao y avellanas, ideal para consumo individual."
AFDE0211,Pringles Cebolla 109gr,"Papas fritas horneadas sabor crema y cebolla, presentadas en un envase de 109 gramos, con textura crujiente y formulación que incluye almidón de maíz y condimentos. Producto apto para consumo como snack en cualquier ocasión."
AFLA0075,Provoleta Napolitana Formagge x 220gr,"Queso provoleta napolitana de 220 gramos, elaborado con leche estandarizada pasteurizada y cultivo de bacterias, de textura semi-blanda, ideal para asar a la parrilla. Marca Formagge."
AFTE0011,Matambre,"Matambre de carne de novillo, corte delgado y alargado, con un equilibrio entre grasa y músculo, ideal para asar a la parrilla o cocinar al horno. Presentación envasada al vacío, peso de 1.50 kg."
AFTE0020 (C),Chinchulin (C),"Chinchulín de carne de vaca, parte del intestino delgado, preparado para asado, con textura crocante por fuera y tierna por dentro, ideal para parrilla. Presentación envasada al vacío, listo para cocinar."
AFTE0090(C),Centro de asado marcado al medio (6 costillas)(C),"Centro de asado marcado al medio, corte de carne de res que incluye 6 costillas, ideal para asar a la parrilla. Presentación envasada al vacío, proveniente de novillo, con un peso aproximado de 20 kg."
AFVA0100,Iniciador de Fuego Penicas x 9un,"Iniciador de fuego en formato de pastillas, diseñado para encender carbón y leña de manera rápida y eficiente, presentado en un paquete de 9 unidades, ideal para parrillas y asados."
DELI0036,Pizza Fugazzetta Luco,"Pizza fugazzetta con masa de harina de trigo, rellena de cebolla y queso, cubierta con más queso y orégano, presentada en porciones listas para hornear. Ideal para compartir en reuniones familiares o como opción de comida rápida."
VACO0002,Mix Mariscos surtidosFazzio,"Mix de mariscos surtidos Fazzio, compuesto por calamares, mejillones, langostinos y pulpo, envasado al vacío para preservar frescura, ideal para preparar cazuelas y paellas, con un peso neto de 1 kg."
VACO0006,Mejillones peladosFazzio,"Mejillones pelados en conserva, provenientes de la pesca sostenible, envasados en agua y sal, marca Fazzio. Producto listo para consumir, ideal para ensaladas, pastas o como aperitivo."
VACO0008,Filet de merluza Fazzio,"Filet de merluza fresco, proveniente de la pesca en aguas argentinas, presentado en porciones de 300 gramos, envasado al vacío para conservar su frescura y calidad, ideal para diversas preparaciones culinarias."
VACO0009,Rodajas de surubíFazzio,"Rodajas de surubí Fazzio, pescado de agua dulce, envasadas al vacío, con un peso aproximado de 200 gramos por porción, ideales para asar o cocinar a la plancha, provenientes de criaderos sustentables en Argentina."
VACO0019,Milanesas de merluzaFazzio,"Milanesas de merluza Fazzio, elaboradas con filetes de merluza de alta calidad, rebozadas en pan rallado, presentadas en porciones listas para freír, envasadas al vacío para preservar frescura y sabor."
VACO0027,KanikamaFazzio,"Kanikama Fazzio, surimi de pescado elaborado a partir de carne de pescado blanco, presentado en forma de palitos, ideal para ensaladas y sushi, con un contenido proteico alto y bajo en grasas, envasado al vacío para preservar frescura y calidad."
VACO0031,Monjita Heineken,"Cerveza lager rubia Heineken, presentada en lata de 473 mL, con un contenido alcohólico del 5%, elaborada con agua, malta de cebada, lúpulo y levadura, ideal para acompañar comidas y reuniones sociales."
VACO0036,Monjita Imperial golden,"Cerveza tipo Golden de 473 ml, elaborada con malta de cebada y lúpulo, con un perfil de sabor suave y refrescante, presentada en lata y disponible en pack de 24 unidades."
VACO0039,Tabla picada 60x15El Mansero,"Tabla picada de madera de 60x15 cm, fabricada en madera de algarrobo, ideal para servir fiambres y picadas, con acabado liso y resistente a la humedad, marca El Mansero."
VACO0044,Tabla 20x30 guayubiraEl Mansero,"Tabla de madera maciza de guayubira, dimensiones 20x30 cm, ideal para uso en cocina o como base para servir. Material resistente y duradero, con acabado natural que resalta la belleza de la madera."
VACO0052,Cuchillo n16El Mansero,"Cuchillo de cocina tipo chef n°16, fabricado en acero inoxidable con mango de madera, diseñado para cortes precisos en carnes y vegetales, ideal para uso profesional y doméstico, con una longitud de hoja de 20 cm y un grosor de 2 mm."
AFDE0152,Hummus Zanahorias Asadas x 170gr,"Hummus elaborado con garbanzos, agua, zanahorias asadas, cebollas, aceite de oliva, ajo, tahini, jengibre, curry, sal y comino, presentado en envase de 170 gramos, apto para dietas veganas."
AFTE0007 (C),Molleja (C),"Molleja de corazón de vaca, corte de carne apreciado en la parrilla argentina, caracterizado por su textura firme y tierna, envasada al vacío y lista para asar."
VACO0016,Cazuela de mariscos cocinadaFazzio,"Cazuela de mariscos cocinada con mezcla de mariscos surtidos (camarones, calamares, mejillones, almejas, pulpo) y pescado blanco, presentada en porciones de 700 g, lista para calentar y servir, marca Fazzio."
VACO0030,Lata HeinekeN,"Cerveza lager tipo Pilsner, marca Heineken, en lata de 473 cm3, producida en Argentina, con un contenido alcohólico de 5% y un IBU de 10, recomendada para consumir a 5°C."
VACO0032,Lata Blue Moon,"Cerveza de trigo estilo belga Blue Moon, en lata de 355 ml, con un contenido alcohólico de 5,4%. Presenta matices cítricos y un leve dulzor, recomendada para servir con rodaja de naranja."
VACO0057,SmasherEl Mansero (copia),SmasherEl Mansero (copia). Producto de Pescados en catalogo Al Fuego.
VACO0058,Grillero verduraEl Mansero,Grillero verduraEl Mansero. Producto de Pescados en catalogo Al Fuego.
VACO0059,Set parrilero pala y atizadorEl Mansero,Set parrilero pala y atizadorEl Mansero. Producto de Pescados en catalogo Al Fuego.
VACO0074,Provoleta de cabra Formagge,Provoleta de cabra Formagge. Producto de Pescados en catalogo Al Fuego.
VACO0075,Parmesano corazón de hormaFormagge,Parmesano corazón de hormaFormagge. Producto de Pescados en catalogo Al Fuego.
VACO0076,Provolone parrileroFormagge,Provolone parrileroFormagge. Producto de Pescados en catalogo Al Fuego.
VACO0077,Pizza envasada al vacío muzzarellaPIZZA NAPLES,Pizza envasada al vacío muzzarellaPIZZA NAPLES. Producto de Pescados en catalogo Al Fuego.
VACO0079,Pizza envasada al vacío especial con jamónPIZZA NAPLES,Pizza envasada al vacío especial con jamónPIZZA NAPLES. Producto de Pescados en catalogo Al Fuego.
VACO0082,Ramazotti,Ramazotti. Bebida disponible en tienda Al Fuego Valle Escondido.
VACO0103,BONDIOLA EN TROZO (AL VACÍO)DON RAMON,BONDIOLA EN TROZO (AL VACÍO)DON RAMON. Producto de Lacteos en catalogo Al Fuego.
VACO0114,Domaine Edem blonde,Domaine Edem blonde. Producto de Bodega en catalogo Al Fuego.
VACO0116,Domaine Edem No7,Domaine Edem No7. Producto de Bodega en catalogo Al Fuego.
VACO0118,DV Lesplorator La Rioja,DV Lesplorator La Rioja. Producto de Bodega en catalogo Al Fuego.
VACO0127,Lo Sance Chenin,Lo Sance Chenin. Producto de Bodega en catalogo Al Fuego.
VACO0128,Lo Sance Blend Cab Franc,Lo Sance Blend Cab Franc. Producto de Bodega en catalogo Al Fuego.
VACO0132,Chaman Red Blend,Chaman Red Blend. Producto de Bodega en catalogo Al Fuego.
VACO0133,Chaman Gewusrtaminner,Chaman Gewusrtaminner. Producto de Bodega en catalogo Al Fuego.
VACO0134,Cos de Cal,Cos de Cal. Producto de Bodega en catalogo Al Fuego.
VACO0135,As de Bravas,As de Bravas. Producto de Bodega en catalogo Al Fuego.
VACO0141,Al Pasión Petit Verdot,Al Pasión Petit Verdot. Producto de Bodega en catalogo Al Fuego.
VACO0145,Gran Enemigo Gualtallary,Gran Enemigo Gualtallary. Producto de Bodega en catalogo Al Fuego.
VACO0146,Gran Enemigo Chacayes,Gran Enemigo Chacayes. Producto de Bodega en catalogo Al Fuego.
VACO0148,Gran Enemigo Blend,Gran Enemigo Blend. Producto de Bodega en catalogo Al Fuego.
VACO0154,Capitulo 1 Petit Verdot Los Chacayes,Capitulo 1 Petit Verdot Los Chacayes. Producto de Bodega en catalogo Al Fuego.
VACO0158,Tabanera Grand Blend,Tabanera Grand Blend. Producto de Bodega en catalogo Al Fuego.
VACO0162,Corlieri,Corlieri. Producto de Bodega en catalogo Al Fuego.
VACO0174,coca cola vidrio ret 350 ml,coca cola vidrio ret 350 ml. Bebida disponible en tienda Al Fuego Valle Escondido.
VACO0175,coca cola 2.25 L,coca cola 2.25 L. Bebida disponible en tienda Al Fuego Valle Escondido.
VACO0176,coca zero 2.25 L,coca zero 2.25 L. Bebida disponible en tienda Al Fuego Valle Escondido.
VACO0177,coca cola 1L,coca cola 1L. Bebida disponible en tienda Al Fuego Valle Escondido.
VACO0178,coca 500 ml,coca 500 ml. Bebida disponible en tienda Al Fuego Valle Escondido.
VACO0179,coca zero 500 ml,coca zero 500 ml. Bebida disponible en tienda Al Fuego Valle Escondido.
VACO0181,carbón mezcla pura 4kg,carbón mezcla pura 4kg. Producto de Leña - Carbon en catalogo Al Fuego.
VACO0183,leña quebracho puro 6kg,leña quebracho puro 6kg. Producto de Leña - Carbon en catalogo Al Fuego.
VACO0203,paso de los toros 500ml,paso de los toros 500ml. Producto de Pescados en catalogo Al Fuego.
VACO0204,pepsi 500ml,pepsi 500ml. Producto de Pescados en catalogo Al Fuego.
VACO0205,7up 500ml,7up 500ml. Producto de Pescados en catalogo Al Fuego.
VACO0206,red bull,red bull. Producto de Pescados en catalogo Al Fuego.
VACO0207,red bull 350,red bull 350. Producto de Pescados en catalogo Al Fuego.
VACO0208,red bull sugar free,red bull sugar free. Producto de Pescados en catalogo Al Fuego.
VACO0209,red bull summer edition,red bull summer edition. Producto de Pescados en catalogo Al Fuego.
VACO0210,lata pepsi,lata pepsi. Producto de Pescados en catalogo Al Fuego.
VACO0212,pepsi 2L,pepsi 2L. Producto de Pescados en catalogo Al Fuego.
VACO0213,Bullseye BBQ,Bullseye BBQ. Producto de Pescados en catalogo Al Fuego.
VACO0214,KRAFT mac cheese 206G,KRAFT mac cheese 206G. Producto de Pescados en catalogo Al Fuego.
VACO0221,luco sorrentinos bondiola de cerdo,luco sorrentinos bondiola de cerdo. Producto de Otros en catalogo Al Fuego.
VACO0223,luco ñoquis de papa,luco ñoquis de papa. Producto de Otros en catalogo Al Fuego.
VACO0227,luco ravioles de pollo,luco ravioles de pollo. Producto de Otros en catalogo Al Fuego.
VACO0233,naranjo piel y hueso,naranjo piel y hueso. Producto de Al Fuego en catalogo Al Fuego.
VACO0234,señor piel y hueso,señor piel y hueso. Producto de Al Fuego en catalogo Al Fuego.
VACO0235,los sauces piel y hueso,los sauces piel y hueso. Producto de Al Fuego en catalogo Al Fuego.
VAPA0023,Parrilla 95x58 Acero Inox,Parrilla 95x58 Acero Inox. Producto de Ventas en catalogo Al Fuego.
VAPA0024,Parrilla 80x50 Acero Inox,Parrilla 80x50 Acero Inox. Producto de Ventas en catalogo Al Fuego.
VAPA0025,Set Palitas Acero Inox,Set Palitas Acero Inox. Producto de Ventas en catalogo Al Fuego.
VARI0007,Destapador aguja,Destapador aguja. Producto de Resto en catalogo Al Fuego.
VARI0009,Enfriador y pico servidor,Enfriador y pico servidor. Producto de Resto en catalogo Al Fuego.
VARI0010,Destapador común,Destapador común. Producto de Resto en catalogo Al Fuego.
VARI0008,Tapón vacio,"Tapón para vino de silicona con bomba de vacío, diseñado para conservar el vino una vez abierta la botella, compatible con botellas estándar, diámetro de 5 cm, incluye 6 tapones adicionales para uso prolongado."
AFBE0004,Coca Zero x 1.5Lt,"Gaseosa sin azúcar tipo cola en presentación de 1.5 litros, formulada con edulcorantes artificiales, libre de calorías, marca Coca-Cola."
AFCV0002,Imperial Stout Lata 473 cc,"Cerveza Imperial Stout en lata de 473 cc, de color negro intenso, con un cuerpo robusto y notas de café y chocolate, elaborada con malta tostada y lúpulo, con un contenido alcohólico del 7.5%."
AFDE0153,Hummus Higos Turcos x 170gr,"Hummus con higos turcos, elaborado a base de garbanzos, tahini y higos secos, presentado en un envase de 170 gramos, apto para dietas veganas y sin ingredientes de origen animal."
VACO0195,Jamon crudo feteado env vacio x kg,"Jamon crudo feteado env vacio x kg. Producto Al Fuego envasado al vacio, ideal para parrilla."
AFBE0018,Sprite Lata x 354CC,Sprite Lata x 354CC. Bebida disponible en tienda Al Fuego Valle Escondido.
AFBO0020,Saint Felicien Cabernet-Merlot x 750cc,Saint Felicien Cabernet-Merlot x 750cc. Producto de Bodega en catalogo Al Fuego.
AFBO0022,DV Catena Malbec Malbec 750cc,DV Catena Malbec Malbec 750cc. Producto de Bodega en catalogo Al Fuego.
AFBO0023,Saint Felicien Malbec 750cc,Saint Felicien Malbec 750cc. Producto de Bodega en catalogo Al Fuego.
AFBO0060,Corona Bot x 330CC,Corona Bot x 330CC. Producto de Cervezas en catalogo Al Fuego.
AFBO0067,DV Catena Cab-Malb x 750cc,DV Catena Cab-Malb x 750cc. Producto de Bodega en catalogo Al Fuego.
